PERMNO,date,NAMEENDT,SHRCD,TICKER,COMNAM,SHRCLS,TSYMBOL,PRIMEXCH,PERMCO,RCRDDT,ACPERM,ACCOMP,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,OPENPRC,NUMTRD,RETX
10107,2020-02-21,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,177.25000,183.50000,178.59000,48572701,-0.031613,178.55000,178.56000,183.17000,411079,-0.031613
10107,2020-02-24,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,163.23000,174.55000,170.89000,68142304,-0.043116,170.88000,170.89000,167.77000,629412,-0.043116
10107,2020-02-25,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,167.64619,174.84000,168.07001,68012224,-0.016502,168.05000,168.06000,174.20000,584805,-0.016502
10107,2020-02-26,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,168.21001,173.25999,170.17000,56308439,0.012495,170.16000,170.17000,169.71001,496373,0.012495
10107,2020-02-27,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,157.98000,167.03000,158.17999,93030512,-0.070459,158.00000,158.02000,163.32001,873581,-0.070459
10107,2020-02-28,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,152.00000,163.71001,162.00999,96814677,0.024213,162.11000,162.12000,152.41000,853558,0.024213
10107,2020-03-02,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,162.31000,172.92000,172.78999,70979337,0.066539,172.80000,172.85001,165.31000,603902,0.066539
10107,2020-03-03,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,162.25999,175.00000,164.50999,71458328,-0.047919,164.30000,164.38000,173.80000,647285,-0.047919
10107,2020-03-04,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,165.62000,170.70000,170.55000,49735336,0.036715,170.53000,170.55000,168.48500,403906,0.036715
10107,2020-03-05,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,165.69000,170.87000,166.27000,47759594,-0.025095,166.23000,166.24001,166.04500,418641,-0.025095
10107,2020-03-06,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,156.00000,163.11000,161.57001,72713204,-0.028267,161.53999,161.57001,162.61000,684777,-0.028267
10107,2020-03-09,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,150.00000,157.75000,150.62000,70262314,-0.067773,150.62000,150.63000,151.00000,644670,-0.067773
10107,2020-03-10,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,152.58000,161.03000,160.92000,65249786,0.068384,161.02000,161.03000,158.16000,552019,0.068384
10107,2020-03-11,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,151.14999,157.70000,153.63000,56426518,-0.045302,153.53999,153.59000,157.13000,503973,-0.045302
10107,2020-03-12,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,138.58000,153.47000,139.06000,92960899,-0.094838,138.75999,138.80000,145.30000,832567,-0.094838
10107,2020-03-13,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,140.73000,161.91000,158.83000,92570163,0.142169,158.84000,158.85001,147.50000,829096,0.142169
10107,2020-03-16,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,135.00000,149.35001,135.42000,87972476,-0.147390,135.41000,135.42000,140.00000,833751,-0.147390
10107,2020-03-17,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,135.00000,147.49980,146.57001,80867746,0.082337,146.56000,146.57001,140.00000,738428,0.082337
10107,2020-03-18,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,135.02000,146.00000,140.39999,81351878,-0.042096,142.13000,142.34000,138.00000,756113,-0.042096
10107,2020-03-19,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,139.00000,150.14999,142.71001,85728135,0.016453,142.63000,142.67000,142.77000,710624,0.016453
10107,2020-03-20,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,135.86000,147.10001,137.35001,84716514,-0.037559,136.75999,136.77000,146.00000,712963,-0.037559
10107,2020-03-23,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,132.52000,140.57001,135.98000,78846991,-0.009975,135.56000,135.69000,137.00999,705434,-0.009975
10107,2020-03-24,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,141.27000,149.60001,148.34000,82440595,0.090896,148.33000,148.34000,143.75000,693285,0.090896
10107,2020-03-25,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,144.44000,154.33000,146.92000,75533960,-0.009573,146.85001,146.92000,148.91000,696998,-0.009573
10107,2020-03-26,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,148.37000,156.66000,156.11000,64593741,0.062551,156.11000,156.13000,148.39999,532190,0.062551
10107,2020-03-27,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,149.20000,154.89000,149.70000,56910295,-0.041061,149.61000,149.67999,151.75000,485418,-0.041061
10107,2020-03-30,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,150.00999,160.60001,160.23000,63327880,0.070341,160.30000,160.32001,152.44000,586247,0.070341
10107,2020-03-31,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,156.56000,164.78000,157.71001,77841150,-0.015727,157.64000,157.70000,159.39999,665111,-0.015727
10107,2020-04-01,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,150.82001,157.75000,152.11000,57854489,-0.035508,151.94000,152.03000,153.00000,534034,-0.035508
10107,2020-04-02,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,150.36000,155.48000,155.25999,49535029,0.020709,155.25000,155.25999,151.86000,435905,0.020709
10107,2020-04-03,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,152.19000,157.38000,153.83000,41181670,-0.009210,153.82001,153.89999,155.10001,371362,-0.009210
10107,2020-04-06,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,157.58000,166.50000,165.27000,67063846,0.074368,165.25999,165.27000,160.32001,490040,0.074368
10107,2020-04-07,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,163.25999,170.00000,163.49001,62700440,-0.010770,163.48000,163.49001,169.58501,562411,-0.010770
10107,2020-04-08,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,163.50000,166.67000,165.13000,48284431,0.010031,165.10001,165.13000,165.67000,412946,0.010031
10107,2020-04-09,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,163.33000,167.37000,165.14000,51391046,0.000061,165.19000,165.21001,166.36000,457728,0.000061
10107,2020-04-13,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,162.30000,165.57001,165.50999,41867295,0.002240,165.50000,165.50999,164.35001,339359,0.002240
10107,2020-04-14,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,168.00000,173.75000,173.70000,52817438,0.049483,173.70000,173.71001,169.00000,434365,0.049483
10107,2020-04-15,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,169.24001,173.57001,171.88000,40916515,-0.010478,171.87000,171.95000,171.20000,344512,-0.010478
10107,2020-04-16,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,172.89999,177.28000,177.03999,50429569,0.030021,177.03999,177.08000,174.30000,406166,0.030021
10107,2020-04-17,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,175.87000,180.00000,178.60001,52713774,0.008812,178.55000,178.69000,179.50000,422016,0.008812
10107,2020-04-20,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,174.99001,178.75000,175.06000,36632652,-0.019821,174.99001,175.03999,176.63000,310881,-0.019821
10107,2020-04-21,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,166.11020,173.66991,167.82001,56128421,-0.041357,167.67000,167.67999,173.50000,533526,-0.041357
10107,2020-04-22,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,170.82001,174.00000,173.52000,34621296,0.033965,173.49001,173.52000,171.39000,268466,0.033965
10107,2020-04-23,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,170.91000,175.06000,171.42000,32753021,-0.012102,171.35001,171.42000,174.11000,288972,-0.012102
10107,2020-04-24,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,170.71001,174.56000,174.55000,34266477,0.018259,174.53000,174.53999,172.06000,265373,0.018259
10107,2020-04-27,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,173.30000,176.89999,174.05000,33145793,-0.002865,174.03000,174.05000,176.59000,305797,-0.002865
10107,2020-04-28,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,169.39000,175.67000,169.81000,34340821,-0.024361,169.78999,169.80000,175.59000,339418,-0.024361
10107,2020-04-29,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,171.88000,177.67999,177.42999,52222848,0.044874,177.12000,177.28999,173.22000,435227,0.044874
10107,2020-04-30,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,176.23000,180.39999,179.21001,53775911,0.010032,179.19000,179.22000,180.00000,423586,0.010032
10107,2020-05-01,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,174.00999,178.64000,174.57001,39312957,-0.025891,174.50000,174.78000,175.80000,328718,-0.025891
10107,2020-05-04,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,173.80000,179.00000,178.84000,30347520,0.024460,178.83000,178.85001,174.49001,262507,0.024460
10107,2020-05-05,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,179.89999,183.64999,180.75999,36795529,0.010736,180.75999,180.77000,180.62000,333567,0.010736
10107,2020-05-06,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,181.63060,184.20000,182.53999,32105100,0.009847,182.48000,182.53999,182.08000,268275,0.009847
10107,2020-05-07,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,182.58000,184.55000,183.60001,28300662,0.005807,183.60001,183.67000,184.17000,241441,0.005807
10107,2020-05-08,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,183.36000,185.00000,184.67999,30890556,0.005882,184.67999,184.74001,184.98000,238392,0.005882
10107,2020-05-11,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,182.85001,187.50999,186.74001,30868168,0.011154,186.64000,186.72000,183.14999,249236,0.011154
10107,2020-05-12,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,182.30000,187.03999,182.50999,31999137,-0.022652,182.31000,182.33000,186.80000,275627,-0.022652
10107,2020-05-13,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,176.53999,184.05000,179.75000,44643884,-0.015122,179.75000,179.78000,182.55000,417142,-0.015122
10107,2020-05-14,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,175.67999,180.69000,180.53000,41802967,0.004339,180.53000,180.61000,177.53999,338598,0.004339
10107,2020-05-15,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,177.00000,187.06000,183.16000,46530171,0.014568,183.37000,183.39000,179.06000,320425,0.014568
10107,2020-05-18,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,183.96001,186.20000,184.91000,35272410,0.009554,184.89000,184.89999,185.75000,288545,0.009554
10107,2020-05-19,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,183.49001,186.60001,183.63000,26773396,-0.006922,183.50000,183.57001,185.03000,232949,-0.006922
10107,2020-05-20,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,2020-05-21,,,183.94000,185.85001,185.66000,31219377,0.013832,185.66000,185.72000,184.81000,242428,0.011055
10107,2020-05-21,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,183.28999,186.67000,183.42999,29057049,-0.012011,183.41000,183.42999,185.39999,247302,-0.012011
10107,2020-05-22,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,182.53999,184.46001,183.50999,20806732,0.000436,183.50999,183.58000,183.19000,193669,0.000436
10107,2020-05-26,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,181.10001,186.50000,181.57001,35975946,-0.010572,181.57001,181.64000,186.34000,334051,-0.010572
10107,2020-05-27,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,176.60001,181.98770,181.81000,39438644,0.001322,181.73000,181.81000,180.20000,400139,0.001322
10107,2020-05-28,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,180.38000,184.14740,181.39999,33821397,-0.002255,181.31000,181.32001,180.74001,281954,-0.002255
10107,2020-05-29,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,180.41000,184.27000,183.25000,42080832,0.010198,183.22000,183.28000,182.73000,296471,0.010198
10107,2020-06-01,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,181.46001,183.00000,182.83000,22633172,-0.002292,182.85001,182.86000,182.53999,215077,-0.002292
10107,2020-06-02,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,181.35001,185.00000,184.91000,30684894,0.011377,184.94000,185.00000,184.25000,247281,0.011377
10107,2020-06-03,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,183.58000,185.94000,185.36000,27279800,0.002434,185.27000,185.36000,184.81500,243732,0.002434
10107,2020-06-04,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,182.30000,185.84000,182.92000,28713049,-0.013164,182.92000,182.96001,184.30000,252880,-0.013164
10107,2020-06-05,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,182.00999,187.73000,187.20000,39832577,0.023398,187.20000,187.25999,182.62000,341210,0.023398
10107,2020-06-08,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,184.44000,188.55000,188.36000,33177242,0.006197,188.35001,188.42000,185.94000,272963,0.006197
10107,2020-06-09,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,187.26050,190.70000,189.80000,29737607,0.007645,189.78000,189.82001,188.00000,261007,0.007645
10107,2020-06-10,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,191.00999,198.52000,196.84000,43784505,0.037092,196.83000,196.84000,191.12500,391149,0.037092
10107,2020-06-11,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,186.07001,195.75999,186.27000,52791479,-0.053698,186.22000,186.27000,193.13000,514576,-0.053698
10107,2020-06-12,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,185.17999,191.72000,187.74001,43297346,0.007892,187.71001,187.72000,190.53999,406693,0.007892
10107,2020-06-15,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,184.00999,190.82001,188.94000,32715038,0.006392,189.09000,189.25000,184.58000,298538,0.006392
10107,2020-06-16,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,191.46001,195.58000,193.57001,42476597,0.024505,193.67000,193.83000,192.89000,366250,0.024505
10107,2020-06-17,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,193.69000,196.32001,194.24001,25635913,0.003461,194.19000,194.20000,195.03000,224442,0.003461
10107,2020-06-18,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,194.00000,196.49001,196.32001,23031480,0.010708,196.32001,196.36000,194.00000,204756,0.010708
10107,2020-06-19,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,194.37000,199.28999,195.14999,44398600,-0.005960,195.03000,195.03999,198.59000,322720,-0.005960
10107,2020-06-22,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,195.23010,200.75999,200.57001,32772050,0.027774,200.57001,200.58000,195.78999,284014,0.027774
10107,2020-06-23,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,201.42500,203.95000,201.91000,30891790,0.006681,201.91000,201.94000,202.09000,289176,0.006681
10107,2020-06-24,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,196.56000,203.25000,197.84000,36679634,-0.020158,197.80000,197.84000,201.60400,385257,-0.020158
10107,2020-06-25,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,195.46750,200.61000,200.34000,27751253,0.012636,200.34000,200.37000,197.80000,268570,0.012636
10107,2020-06-26,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,194.88000,199.89000,196.33000,54605028,-0.020016,196.17999,196.33000,199.73000,412148,-0.020016
10107,2020-06-29,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,193.55000,198.53000,198.44000,26640513,0.010747,198.42999,198.46001,195.78000,276070,0.010747
10107,2020-06-30,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,197.74001,204.39999,203.50999,34267324,0.025549,203.46001,203.50999,197.88200,270396,0.025549
10107,2020-07-01,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,201.77000,206.35001,204.70000,32003330,0.005847,204.66000,204.67999,203.14000,295933,0.005847
10107,2020-07-02,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,205.00000,208.02000,206.25999,29275033,0.007621,206.14000,206.37000,205.67999,274818,0.007621
10107,2020-07-06,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,208.09000,211.13000,210.70000,31866951,0.021526,210.69000,210.70000,208.83400,314663,0.021526
10107,2020-07-07,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,207.99001,214.67000,208.25000,33535225,-0.011628,208.23000,208.25000,210.45000,338042,-0.011628
10107,2020-07-08,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,208.69000,213.25999,212.83000,33554953,0.021993,212.84000,212.92000,210.07001,310360,0.021993
10107,2020-07-09,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,211.47000,216.38000,214.32001,33079012,0.007001,214.39000,214.39999,216.33000,364381,0.007001
10107,2020-07-10,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,211.08000,214.08000,213.67000,26125689,-0.003033,213.63000,213.70000,213.62000,299372,-0.003033
10107,2020-07-13,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,206.50000,215.80000,207.07001,38076698,-0.030889,207.00999,207.25000,214.48000,450538,-0.030889
10107,2020-07-14,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,202.03000,208.85001,208.35001,37473045,0.006181,208.27000,208.39000,206.13000,451321,0.006181
10107,2020-07-15,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,205.03000,211.33000,208.03999,32136875,-0.001488,208.05000,208.06000,209.56000,375348,-0.001488
10107,2020-07-16,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,202.31000,205.70000,203.92000,29887466,-0.019804,203.91000,203.92999,205.39999,367556,-0.019804
10107,2020-07-17,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,201.39000,205.03999,202.88000,31533484,-0.005100,202.87000,202.88000,204.47000,316486,-0.005100
10107,2020-07-20,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,203.00999,212.30000,211.60001,36810967,0.042981,211.52000,211.60001,205.00000,376238,0.042981
10107,2020-07-21,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,208.03000,213.94000,208.75000,38007591,-0.013469,208.75000,208.91000,213.66000,386482,-0.013469
10107,2020-07-22,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,208.39000,212.30000,211.75000,49549183,0.014371,211.67999,211.81000,209.20000,472336,0.014371
10107,2020-07-23,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,202.14999,210.92000,202.53999,67308443,-0.043495,202.53999,202.60001,207.19000,741703,-0.043495
10107,2020-07-24,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,197.50999,202.86000,201.30000,39757615,-0.006122,201.30000,201.32001,200.42000,466033,-0.006122
10107,2020-07-27,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,200.86000,203.97000,203.85001,30118822,0.012668,203.78000,203.85001,201.47000,315152,0.012668
10107,2020-07-28,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,201.74001,204.70000,202.02000,23223047,-0.008977,201.74001,201.88000,203.61000,231105,-0.008977
10107,2020-07-29,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,202.00999,204.64999,204.06000,19599491,0.010098,204.05000,204.09000,202.50000,212573,0.010098
10107,2020-07-30,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,199.57001,204.46001,203.89999,25050513,-0.000784,203.88000,203.89999,201.00000,291706,-0.000784
10107,2020-07-31,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,199.00999,205.10001,205.00999,51131893,0.005444,205.06000,205.10001,204.39999,492032,0.005444
10107,2020-08-03,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,210.44000,217.64000,216.53999,78836412,0.056241,216.53999,216.62000,211.52000,764517,0.056241
10107,2020-08-04,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,210.31000,214.77000,213.28999,49224724,-0.015009,213.31000,213.38000,214.17000,476424,-0.015009
10107,2020-08-05,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,211.57001,215.00000,212.94000,28798319,-0.001641,212.94000,212.95000,214.89999,303673,-0.001641
10107,2020-08-06,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,211.55000,216.37050,216.35001,32606861,0.016014,216.34000,216.35001,212.34000,317044,0.016014
10107,2020-08-07,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,210.92999,215.70000,212.48000,27794764,-0.017888,212.44000,212.48000,214.85001,299075,-0.017888
10107,2020-08-10,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,206.35001,211.88000,208.25000,36641925,-0.019908,208.25000,208.33000,211.67000,389699,-0.019908
10107,2020-08-11,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,203.14000,207.64999,203.38000,36306313,-0.023385,203.33000,203.38000,207.15500,372314,-0.023385
10107,2020-08-12,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,204.75000,210.28000,209.19000,27984386,0.028567,209.17000,209.28999,205.28999,301660,0.028567
10107,2020-08-13,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,208.14999,211.35001,208.70000,22551149,-0.002342,208.70000,208.72000,209.44000,247885,-0.002342
10107,2020-08-14,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,207.50999,209.59000,208.89999,17940172,0.000958,208.88000,208.89999,208.75999,186990,0.000958
10107,2020-08-17,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,208.91499,211.18739,210.28000,20159354,0.006606,210.24001,210.28999,209.60001,189950,0.006606
10107,2020-08-18,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,209.21001,212.36000,211.49001,21304209,0.005754,211.48000,211.49001,210.53000,214832,0.005754
10107,2020-08-19,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,2020-08-20,,,209.25000,212.10001,209.70000,27579814,-0.006052,209.70000,209.75000,211.49001,231377,-0.008464
10107,2020-08-20,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,208.91000,215.00000,214.58000,26961572,0.023271,214.55000,214.57001,209.53999,261200,0.023271
10107,2020-08-21,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,212.85001,216.25000,213.02000,36198769,-0.007270,213.02000,213.05000,213.86000,284037,-0.007270
10107,2020-08-24,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,212.42999,215.52000,213.69000,25418406,0.003145,213.69000,213.72000,214.78999,269309,0.003145
10107,2020-08-25,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,213.10001,216.61000,216.47000,22997714,0.013009,216.45000,216.49001,213.10001,232821,0.013009
10107,2020-08-26,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,217.36000,222.09000,221.14999,39532351,0.021620,221.14999,221.17999,217.88000,336395,0.021620
10107,2020-08-27,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,219.39999,231.14999,226.58000,57370058,0.024554,226.58000,226.62000,222.89000,576943,0.024554
10107,2020-08-28,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,226.58000,230.64400,228.91000,26240374,0.010283,228.94000,229.00000,228.17999,300515,0.010283
10107,2020-08-31,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,224.31000,228.70000,225.53000,28710887,-0.014766,225.00000,225.14000,227.00000,347193,-0.014766
10107,2020-09-01,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,224.42999,227.45000,227.27000,25729137,0.007715,227.27000,227.33000,225.50999,293520,0.007715
10107,2020-09-02,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,227.35001,232.86000,231.64999,34009970,0.019272,231.45000,231.66000,227.97000,372075,0.019272
10107,2020-09-03,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,214.96021,229.31000,217.30000,58217130,-0.061947,217.30000,217.31000,229.27000,698082,-0.061947
10107,2020-09-04,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,205.19000,218.35989,214.25000,59426793,-0.014036,214.14000,214.14999,215.10001,775687,-0.014036
10107,2020-09-08,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,202.20000,210.03000,202.66000,52667527,-0.054096,202.64999,202.82001,206.50000,644390,-0.054096
10107,2020-09-09,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,206.70000,214.83990,211.28999,45547702,0.042584,211.17999,211.22000,207.60001,490208,0.042584
10107,2020-09-10,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,204.11000,214.74001,205.37000,35386842,-0.028018,205.28999,205.38000,213.39999,408759,-0.028018
10107,2020-09-11,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,201.24001,208.63000,204.03000,33753495,-0.006525,204.03000,204.08000,207.20000,375671,-0.006525
10107,2020-09-14,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,204.03000,209.20000,205.41000,30285989,0.006764,205.28000,205.38000,204.24001,327880,0.006764
10107,2020-09-15,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,206.92999,209.78000,208.78000,21794854,0.016406,208.84000,208.85001,208.42000,253562,0.016406
10107,2020-09-16,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,204.64000,210.64999,205.05000,26294673,-0.017866,204.92999,205.05000,210.62000,290968,-0.017866
10107,2020-09-17,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,199.96001,204.33000,202.91000,33971855,-0.010436,202.91000,202.96001,200.05000,398695,-0.010436
10107,2020-09-18,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,196.25000,203.64999,200.39000,55174475,-0.012419,200.28000,200.31000,202.80000,466344,-0.012419
10107,2020-09-21,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,196.38000,202.71001,202.53999,39788402,0.010729,202.58000,202.64000,197.19000,452917,0.010729
10107,2020-09-22,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,202.07500,208.10001,207.42000,34131467,0.024094,207.32001,207.37000,205.06000,337109,0.024094
10107,2020-09-23,,11,MSFT,MICROSOFT CORP,,MSFT,Q,8048,,,,200.03000,208.10001,200.59000,30748732,-0.032928,200.59000,200.72000,207.89999,311358,-0.032928
