REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
31-DEC-2021,"Endowment Wealth Management, Inc.",3651
31-DEC-2021,Engineers Gate Manager LP,1344
31-DEC-2021,"Ensign Peak Advisors, Inc",1842
31-DEC-2021,Ergoteles LLC,3549
31-DEC-2021,Estabrook Capital Management,11837
31-DEC-2021,"Evoke Wealth, LLC",12
31-DEC-2021,"FDx Advisors, Inc.",301
31-DEC-2021,FINANCIAL PARTNERS CAPITAL MANAGEMENT LLC,4331886
31-DEC-2021,"FIRST BUSINESS FINANCIAL SERVICES, INC.",197
31-DEC-2021,FIRST MANHATTAN CO,1
31-DEC-2021,"Jaffetilchin Investment Partners, LLC",491
31-DEC-2021,MOSELEY INVESTMENT MANAGEMENT INC,788
31-DEC-2021,AMALGAMATED BANK,5304
31-DEC-2021,ACORN FINANCIAL ADVISORY SERVICES INC /ADV,969
31-DEC-2021,MURPHY CAPITAL MANAGEMENT INC,439
31-DEC-2021,1776 Wealth LLC,4798
31-DEC-2021,1832 Asset Management L.P.,223
31-DEC-2021,ACG Wealth,234
31-DEC-2021,"AMERICAN INTERNATIONAL GROUP, INC.",574
31-DEC-2021,AE Wealth Management LLC,4996
31-DEC-2021,"AJ WEALTH STRATEGIES, LLC",252
31-DEC-2021,ALGERT GLOBAL LLC,1219
31-DEC-2021,"AIGEN INVESTMENT MANAGEMENT, LP",6982
31-DEC-2021,ALLSTATE CORP,2620
30-SEP-2021,FORMULA GROWTH LTD,791
30-SEP-2021,Financial Advocates Investment Management,345
30-SEP-2021,"FinTrust Capital Advisors, LLC",262
30-SEP-2021,"Fieldpoint Private Securities, LLC",768
30-SEP-2021,"Fernwood Investment Management, LLC",298
30-SEP-2021,FUKOKU MUTUAL LIFE INSURANCE Co,168
30-SEP-2021,FOUNDERS FINANCIAL SECURITIES LLC,300
30-SEP-2021,FORSTA AP-FONDEN,7147
30-SEP-2021,FIRST TRUST ADVISORS LP,33715
30-SEP-2021,FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,12234
30-SEP-2021,"Financial Management Professionals, Inc.",5
30-SEP-2021,"FIRST REPUBLIC INVESTMENT MANAGEMENT, INC.",17437
30-SEP-2021,FIRST MANHATTAN CO,1
30-SEP-2021,FINANCIAL PARTNERS CAPITAL MANAGEMENT LLC,5665627
30-SEP-2021,FARMERS & MERCHANTS TRUST Co OF LONG BEACH,235
30-SEP-2021,"Evoke Wealth, LLC",184
30-SEP-2021,"Evercore Wealth Management, LLC",24
30-SEP-2021,"Enlightenment Research, LLC",2573
30-SEP-2021,"Financial Architects, Inc",2421
30-SEP-2021,FineMark National Bank & Trust,919
30-SEP-2021,"Financial Perspectives, Inc",122123
30-SEP-2021,1776 Wealth LLC,6335
30-SEP-2021,Fragasso Group Inc.,3143
30-SEP-2021,"FourThought Financial, LLC",3
30-SEP-2021,"Foundations Investment Advisors, LLC",965
30-SEP-2021,"Foster Group, Inc.",4363
30-SEP-2021,"Formidable Asset Management, LLC",248
30-SEP-2021,"Focused Wealth Management, Inc",753
30-SEP-2021,1623 Capital LLC,329
30-SEP-2021,1832 Asset Management L.P.,553
30-SEP-2021,Elo Mutual Pension Insurance Co,2469
30-SEP-2021,"55I, LLC",201
30-SEP-2021,ACG Wealth,311
30-SEP-2021,ACORN FINANCIAL ADVISORY SERVICES INC /ADV,2002
30-SEP-2021,ADVISORY RESEARCH INC,923
30-SEP-2021,"First Pacific Advisors, LP",156
30-SEP-2021,First National Trust Co,406
30-SEP-2021,"First Horizon Advisors, Inc.",395
30-SEP-2021,"Empirical Capital Management, LLC",2404
30-SEP-2021,"Ellevest, Inc.",7
30-SEP-2021,"Ellis Investment Partners, LLC",18
30-SEP-2021,"Delos Wealth Advisors, LLC",4
30-SEP-2021,"Darwin Advisors, LLC",203
30-SEP-2021,Daiwa Securities Group Inc.,1822
30-SEP-2021,"DFPG INVESTMENTS, LLC",1931
30-SEP-2021,DELTA ASSET MANAGEMENT LLC/TN,17
30-SEP-2021,"DCM Advisors, LLC",398
30-SEP-2021,"DB Wealth Management Group, LLC",2
30-SEP-2021,D.A. DAVIDSON & CO.,337
30-SEP-2021,"D'Orazio & Associates, Inc.",24
30-SEP-2021,D L CARLSON INVESTMENT GROUP INC,11994
30-SEP-2021,"Cypress Point Wealth Management, LLC",123484
30-SEP-2021,Cypress Capital Management LLC (WY),2417
30-SEP-2021,"Cutter & CO Brokerage, Inc.",307
30-SEP-2021,Cutler Group LP,11650
30-SEP-2021,Csenge Advisory Group,324
30-SEP-2021,Crossvault Capital Management LLC,254
30-SEP-2021,Crewe Advisors LLC,28
30-SEP-2021,"Crestwood Capital Management, L.P.",30358
30-SEP-2021,"Defender Capital, LLC.",3000
30-SEP-2021,Derbend Asset Management,1244
30-SEP-2021,"Frisch Financial Group, Inc.",524
30-SEP-2021,Destination Wealth Management,11513
30-SEP-2021,Edge Wealth Management LLC,187
30-SEP-2021,Eagle Bay Advisors LLC,1325
30-SEP-2021,"EXENCIAL WEALTH ADVISORS, LLC",666
30-SEP-2021,"EXCHANGE TRADED CONCEPTS, LLC",9
30-SEP-2021,EXANE DERIVATIVES,99208
30-SEP-2021,EVERMAY WEALTH MANAGEMENT LLC,42
30-SEP-2021,ENVESTNET ASSET MANAGEMENT INC,4996
30-SEP-2021,ENGINE NO. 1 LLC,203
30-SEP-2021,"EMERALD ADVISERS, LLC",316
30-SEP-2021,EMC Capital Management,78
30-SEP-2021,EDMOND DE ROTHSCHILD HOLDING S.A.,702
30-SEP-2021,EATON VANCE MANAGEMENT,127849
30-SEP-2021,Dynamic Advisor Solutions LLC,995
30-SEP-2021,"Draper Asset Management, LLC",817
30-SEP-2021,"Douglass Winthrop Advisors, LLC",428
30-SEP-2021,Diversified Trust Co,249
30-SEP-2021,Disruptive Technology Advisers LLC,2181
30-SEP-2021,"Frank, Rimerman Advisors LLC",205758
30-SEP-2021,"GAMCO INVESTORS, INC. ET AL",602
30-SEP-2021,GABLES CAPITAL MANAGEMENT INC.,649
30-SEP-2021,"IFG Advisory, LLC",200
30-SEP-2021,IBM Retirement Fund,1105
30-SEP-2021,IBEX WEALTH ADVISORS,52
30-SEP-2021,"Hudock, Inc.",118
30-SEP-2021,"Howard Wealth Management, LLC",1012
30-SEP-2021,Holistic Financial Partners,282
30-SEP-2021,"HighTower Advisors, LLC",18942
30-SEP-2021,HighPoint Advisor Group LLC,885
30-SEP-2021,Hexagon Capital Partners LLC,41
30-SEP-2021,"Herold Advisors, Inc.",210
30-SEP-2021,"Hedeker Wealth, LLC",10054
30-SEP-2021,"Harvest Fund Management Co., Ltd",19
30-SEP-2021,Hartford Financial Management Inc.,30
30-SEP-2021,HSBC HOLDINGS PLC,18454
30-SEP-2021,HOWE & RUSLING INC,1
30-SEP-2021,"HOWARD FINANCIAL SERVICES, LTD.",246
30-SEP-2021,HOLLENCREST CAPITAL MANAGEMENT,1310
30-SEP-2021,"HOHIMER WEALTH MANAGEMENT, LLC",446
30-SEP-2021,"IEQ CAPITAL, LLC",1993
30-SEP-2021,IFM Investors Pty Ltd,4906
30-SEP-2021,HM PAYSON & CO,1
30-SEP-2021,"IFP Advisors, Inc",1358
30-SEP-2021,"Islet Management, LP",12020
30-SEP-2021,"Ironwood Financial, llc",5
30-SEP-2021,"Iron Horse Wealth Management, LLC",0
30-SEP-2021,Investors Research Corp,12
30-SEP-2021,"Investors Financial Group, LLC",258
30-SEP-2021,Intersect Capital LLC,470
30-SEP-2021,"InterOcean Capital Group, LLC",830
30-SEP-2021,Integrated Advisors Network LLC,690
30-SEP-2021,Independent Wealth Network Inc.,540
30-SEP-2021,"Independent Solutions Wealth Management, LLC",1262388
30-SEP-2021,Independent Advisor Alliance,845
30-SEP-2021,"Icon Wealth Partners, LLC",273
30-SEP-2021,INVESTMENT HOUSE LLC,210
30-SEP-2021,"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",1012
30-SEP-2021,"INSTITUTIONAL & FAMILY ASSET MANAGEMENT, LLC",26
30-SEP-2021,"IMC-Chicago, LLC",119248
30-SEP-2021,"IHT Wealth Management, LLC",491
30-SEP-2021,"HOEY INVESTMENTS, INC",222
30-SEP-2021,"HHM Wealth Advisors, LLC",7
30-SEP-2021,"Creegan & Nassoura Financial Group, LLC",264
30-SEP-2021,Gladstone Institutional Advisory LLC,1024
30-SEP-2021,Gerber Kawasaki Wealth & Investment Management,16
30-SEP-2021,Geneos Wealth Management Inc.,368
30-SEP-2021,"GenTrust, LLC",288
30-SEP-2021,Gemmer Asset Management LLC,3
30-SEP-2021,"Garde Capital, Inc.",319
30-SEP-2021,"Game Plan Financial Advisors, LLC",783
30-SEP-2021,GWM Advisors LLC,841
30-SEP-2021,GSA CAPITAL PARTNERS LLP,330
30-SEP-2021,"GROUP ONE TRADING, L.P.",226969
30-SEP-2021,GREYLIN INVESTMENT MANGEMENT INC,1028
30-SEP-2021,"GREAT VALLEY ADVISOR GROUP, INC.",1394
30-SEP-2021,"GPS Wealth Strategies Group, LLC",114
30-SEP-2021,"GM Advisory Group, Inc.",208
30-SEP-2021,GLYNN CAPITAL MANAGEMENT LLC,56513
30-SEP-2021,GLUSKIN SHEFF & ASSOC INC,593
30-SEP-2021,GLENMEDE TRUST CO NA,1456
30-SEP-2021,"GFS Advisors, LLC",237
30-SEP-2021,Ghisallo Capital Management LLC,6968
30-SEP-2021,Glassman Wealth Services,179
30-SEP-2021,"HERITAGE WEALTH MANAGEMENT, LLC",5
30-SEP-2021,"Glen Eagle Advisors, LLC",27045
30-SEP-2021,HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,415
30-SEP-2021,HCR Wealth Advisors,270
30-SEP-2021,"HBC Financial Services, PLLC",2
30-SEP-2021,"HARBOUR INVESTMENTS, INC.",1340
30-SEP-2021,"HARBOR INVESTMENT ADVISORY, LLC",671
30-SEP-2021,"HAP Trading, LLC",6218
30-SEP-2021,Gulf International Bank (UK) Ltd,7737
30-SEP-2021,Greenwich Wealth Management LLC,1606
30-SEP-2021,Gratus Capital LLC,289
30-SEP-2021,"Graham Capital Management, L.P.",2424
30-SEP-2021,Gradient Investments LLC,11
30-SEP-2021,"Gotham Asset Management, LLC",481
30-SEP-2021,"Good Life Advisors, LLC",256
30-SEP-2021,"Global Wealth Management Investment Advisory, Inc.",172
30-SEP-2021,"Global Trust Asset Management, LLC",238
30-SEP-2021,"Global Retirement Partners, LLC",119
30-SEP-2021,"Global Financial Private Client, LLC",48660
30-SEP-2021,"Cresset Asset Management, LLC",27705
30-SEP-2021,"Crawford Lake Capital Management, LLC",23733
30-SEP-2021,Creative Planning,1793
30-SEP-2021,BIRINYI ASSOCIATES INC,258
30-SEP-2021,"BELLEVUE ASSET MANAGEMENT, LLC",487
30-SEP-2021,BECKER CAPITAL MANAGEMENT INC,371
30-SEP-2021,"BDO Wealth Advisors, LLC",113
30-SEP-2021,BBVA USA,343
30-SEP-2021,"BBR PARTNERS, LLC",3740
30-SEP-2021,BARTLETT & CO. WEALTH MANAGEMENT LLC,2404
30-SEP-2021,BANQUE PICTET & CIE SA,414
30-SEP-2021,BANK OF NOVA SCOTIA,30901
30-SEP-2021,BALDWIN BROTHERS LLC/MA,120
30-SEP-2021,"B. Riley Wealth Management, Inc.",1524
30-SEP-2021,"Axel Capital Management, LLC",1442
30-SEP-2021,Avondale Wealth Management,36
30-SEP-2021,Avitas Wealth Management LLC,901
30-SEP-2021,"Avidian Wealth Solutions, LLC",203
30-SEP-2021,"Avestar Capital, LLC",647
30-SEP-2021,AtonRa Partners,2006
30-SEP-2021,Atlas Private Wealth Advisors,285
30-SEP-2021,BERKSHIRE CAPITAL HOLDINGS INC,0
30-SEP-2021,BIT Capital GmbH,306294
30-SEP-2021,"Asset Dedication, LLC",4
30-SEP-2021,BLAIR WILLIAM & CO/IL,1266
30-SEP-2021,"Beacon Pointe Advisors, LLC",1364
30-SEP-2021,"Bay Colony Advisory Group, Inc d/b/a Bay Colony Advisors",282
30-SEP-2021,Bartlett & Co. LLC,2
30-SEP-2021,Banque Cantonale Vaudoise,1501
30-SEP-2021,"Bank Julius Baer & Co. Ltd, Zurich",6464
30-SEP-2021,Balyasny Asset Management LLC,13440
30-SEP-2021,"Baker Avenue Asset Management, LP",2866
30-SEP-2021,BURNS J W & CO INC/NY,595
30-SEP-2021,BROWN ADVISORY INC,173
30-SEP-2021,BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,6827
30-SEP-2021,BRIGHTON JONES LLC,399
30-SEP-2021,BREWIN DOLPHIN LTD,4213587
30-SEP-2021,BOURGEON CAPITAL MANAGEMENT LLC,0
30-SEP-2021,BOSTON PRIVATE WEALTH LLC,872
30-SEP-2021,BOARDMAN BAY CAPITAL MANAGEMENT LLC,239
30-SEP-2021,BLUESTEIN R H & CO,709
30-SEP-2021,"BLUEFIN CAPITAL MANAGEMENT, LLC",12876
30-SEP-2021,"Atlas Principals, LLC",31853
30-SEP-2021,Assenagon Asset Management S.A.,217
30-SEP-2021,Covington Capital Management,236
30-SEP-2021,"All Season Financial Advisors, Inc.",275
30-SEP-2021,"Advisors Asset Management, Inc.",486
30-SEP-2021,"AdvisorNet Financial, Inc",207
30-SEP-2021,Advisor Resource Council,417
30-SEP-2021,Adalta Capital Management LLC,174
30-SEP-2021,Accel Wealth Management,131
30-SEP-2021,"AVANTAX ADVISORY SERVICES, INC.",689
30-SEP-2021,"ATTICUS WEALTH MANAGEMENT, LLC",18
30-SEP-2021,ATLAS CAPITAL ADVISORS LLC,103636
30-SEP-2021,ASSET MANAGEMENT CORP /IL/ /ADV,1692
30-SEP-2021,ASHFORD CAPITAL MANAGEMENT INC,226
30-SEP-2021,"ASAHI LIFE ASSET MANAGEMENT CO., LTD.",163
30-SEP-2021,ARK Investment Management LLC,895304
30-SEP-2021,ARCADIA INVESTMENT MANAGEMENT CORP/MI,24
30-SEP-2021,"AMERICAN INTERNATIONAL GROUP, INC.",1534
30-SEP-2021,AMALGAMATED BANK,2372
30-SEP-2021,"AIMZ Investment Advisors, LLC",215
30-SEP-2021,AE Wealth Management LLC,6511
30-SEP-2021,"Advisory Services Network, LLC",1089
30-SEP-2021,AllSquare Wealth Management LLC,113
30-SEP-2021,Arkadios Wealth Advisors,607
30-SEP-2021,"Allred Capital Management, LLC",786
30-SEP-2021,Arizona State Retirement System,10287
30-SEP-2021,"Arete Wealth Advisors, LLC",1210
30-SEP-2021,Archon Partners LLC,8534
30-SEP-2021,"Archford Capital Strategies, LLC",504
30-SEP-2021,Archer Investment Corp,19520
30-SEP-2021,"Apollon Wealth Management, LLC",369
30-SEP-2021,Antonetti Capital Management LLC,113
30-SEP-2021,"Annapolis Financial Services, LLC",0
30-SEP-2021,Andra AP-fonden,3705
30-SEP-2021,Andar Capital Management HK Ltd,11419
30-SEP-2021,"Ancora Advisors, LLC",319
30-SEP-2021,American Portfolios Advisors,2385124
30-SEP-2021,"AltraVue Capital, LLC",19116
30-SEP-2021,Alta Wealth Advisors LLC,409
30-SEP-2021,"Alpine Global Management, LLC",3878
30-SEP-2021,"Almanack Investment Partners, LLC.",677
30-SEP-2021,Allworth Financial LP,99
30-SEP-2021,"Beaumont Financial Partners, LLC",4819
30-SEP-2021,"Bedel Financial Consulting, Inc.",2
30-SEP-2021,"Beech Hill Advisors, Inc.",1373
30-SEP-2021,"Circle Wealth Management, LLC",1469
30-SEP-2021,"Charter Oak Capital Management, LLC",0
30-SEP-2021,Cetera Investment Advisers,1758
30-SEP-2021,Cetera Advisors LLC,1422
30-SEP-2021,Cetera Advisor Networks LLC,2649
30-SEP-2021,"Centerpoint Advisors, LLC",88
30-SEP-2021,"CenterStar Asset Management, LLC",3620
30-SEP-2021,"Castle Rock Wealth Management, LLC",585
30-SEP-2021,Castellan Group,2500
30-SEP-2021,"Carroll Financial Associates, Inc.",45
30-SEP-2021,"Carnegie Capital Asset Management, LLC",946
30-SEP-2021,"Carmichael Hill & Associates, Inc.",29
30-SEP-2021,"Caption Management, LLC",13543
30-SEP-2021,"Capital Investment Counsel, Inc",2803
30-SEP-2021,"Capital Investment Advisory Services, LLC",1323
30-SEP-2021,"Capital Impact Advisors, LLC",2428
30-SEP-2021,"CapWealth Advisors, LLC",9866
30-SEP-2021,"Canton Hathaway, LLC",2235
30-SEP-2021,"Chicago Capital, LLC",3289
30-SEP-2021,"Claraphi Advisory Network, LLC",713
30-SEP-2021,"Beirne Wealth Consulting Services, LLC",264
30-SEP-2021,Clare Market Investments LLC,1073386
30-SEP-2021,"Core Wealth Advisors, Inc.",16
30-SEP-2021,"J.W. COLE ADVISORS, INC.",548
30-SEP-2021,Congress Park Capital LLC,237
30-SEP-2021,"Concorde Asset Management, LLC",253
30-SEP-2021,Concord Wealth Partners,38
30-SEP-2021,Concentrum Wealth Management,265
30-SEP-2021,"Column Capital Advisors, LLC",3
30-SEP-2021,"Colonial River Wealth Management, LLC",1194
30-SEP-2021,"Coastal Investment Advisors, Inc.",603
30-SEP-2021,"Coastal Bridge Advisors, LLC",19243
30-SEP-2021,Close Asset Management Ltd,46
30-SEP-2021,"Clearstead Advisors, LLC",307
30-SEP-2021,"Clear Perspectives Financial Planning, LLC",12
30-SEP-2021,"Clear Perspective Advisors, LLC",259
30-SEP-2021,"Clear Creek Financial Management, LLC",635
30-SEP-2021,Claro Advisors LLC,474
30-SEP-2021,ClariVest Asset Management LLC,1
30-SEP-2021,"Camden Capital, LLC",509
30-SEP-2021,"Cambridge Investment Research Advisors, Inc.",20534
30-SEP-2021,"Calton & Associates, Inc.",322
30-SEP-2021,"CWA Asset Management Group, LLC",9712
30-SEP-2021,CAAS CAPITAL MANAGEMENT LP,302
30-SEP-2021,"Burleson & Company, LLC",3
30-SEP-2021,"Budros, Ruhlin & Roe, LLC",272
30-SEP-2021,"Budros, Ruhlin & Roe, Inc.",272
30-SEP-2021,"Bristlecone Advisors, LLC",2415
30-SEP-2021,"Brand Asset Management Group, Inc.",1475
30-SEP-2021,"Bouvel Investment Partners, LLC",2355
30-SEP-2021,"Bogart Wealth, LLC",9
30-SEP-2021,"Blume Capital Management, Inc.",81
30-SEP-2021,"Blue Square Asset Management, LLC",1495
30-SEP-2021,BlackRock Inc.,1989357
30-SEP-2021,Biltmore Capital Advisors LLC,1606
30-SEP-2021,BigSur Wealth Management LLC,762
30-SEP-2021,"Berman Capital Advisors, LLC",740
30-SEP-2021,"BerganKDV Wealth Management, LLC",1
30-SEP-2021,Belpointe Asset Management LLC,288
30-SEP-2021,"Bell Investment Advisors, Inc",9
30-SEP-2021,"CALIBER WEALTH MANAGEMENT, LLC",1194
30-SEP-2021,CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,86189
30-SEP-2021,CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,65183
30-SEP-2021,CIBC World Markets Inc.,3617
30-SEP-2021,CREATIVE FINANCIAL DESIGNS INC /ADV,1
30-SEP-2021,"CPWM, LLC",1445
30-SEP-2021,"CONWAY CAPITAL MANAGEMENT, INC.",452553
30-SEP-2021,CONNORS INVESTOR SERVICES INC,20080
30-SEP-2021,"CONCOURSE FINANCIAL GROUP SECURITIES, INC.",27
30-SEP-2021,"COMMONWEALTH EQUITY SERVICES, LLC",14809
30-SEP-2021,COMMERCE BANK,425
30-SEP-2021,CIBC Asset Management Inc,1825
30-SEP-2021,CANADA PENSION PLAN INVESTMENT BOARD,211777
30-SEP-2021,CI INVESTMENTS INC.,5
30-SEP-2021,CHARLES SCHWAB INVESTMENT MANAGEMENT INC,96978
30-SEP-2021,CENTRAL TRUST Co,1320
30-SEP-2021,"CENTAURUS FINANCIAL, INC.",139
30-SEP-2021,"CATALYST PRIVATE WEALTH, LLC",51054
30-SEP-2021,CAPTRUST FINANCIAL ADVISORS,1112
30-SEP-2021,"CAPROCK Group, Inc.",7838
30-SEP-2021,Corbenic Partners LLC,89
30-SEP-2021,"EMFO, LLC",1598
30-SEP-2021,JACOBS & CO/CA,1446
30-SEP-2021,"SeaCrest Wealth Management, LLC",587
30-SEP-2021,"Solstein Capital, LLC",54
30-SEP-2021,Snowden Capital Advisors LLC,7015233
30-SEP-2021,"SlateStone Wealth, LLC",648
30-SEP-2021,Simplify Asset Management Inc.,790
30-SEP-2021,Sigma Planning Corp,1593
30-SEP-2021,Sicart Associates LLC,534
30-SEP-2021,"Sheaff Brock Investment Advisors, LLC",1323
30-SEP-2021,"Sepio Capital, LP",422
30-SEP-2021,Sciencast Management LP,703
30-SEP-2021,STATE OF WISCONSIN INVESTMENT BOARD,17980
30-SEP-2021,Schonfeld Strategic Advisors LLC,2623
30-SEP-2021,"Sargent Investment Group, LLC",9323
30-SEP-2021,Sargent Bickham Lagudis LLC,6
30-SEP-2021,Sandy Spring Bank,32
30-SEP-2021,"Sand Hill Global Advisors, LLC",218
30-SEP-2021,"Samalin Investment Counsel, LLC",96641
30-SEP-2021,"Sabadell Asset Management, S.A S.G.I.I.C",257973
30-SEP-2021,STRS OHIO,1185
30-SEP-2021,"Sound Income Strategies, LLC",5
30-SEP-2021,"SpiderRock Advisors, LLC",3684
30-SEP-2021,Spire Wealth Management,687
30-SEP-2021,"St. Johns Investment Management Company, LLC",1
30-SEP-2021,Swiss National Bank,145860
30-SEP-2021,Sutton Wealth Advisors Inc.,2308
30-SEP-2021,"Sunflower Bank, N.A.",411
30-SEP-2021,"Summit Trail Advisors, LLC",9108
30-SEP-2021,"Sumitomo Mitsui DS Asset Management Company, Ltd",2088
30-SEP-2021,"Stratos Wealth Partners, LTD.",1967
30-SEP-2021,"Stratos Wealth Advisors, LLC",254
30-SEP-2021,"Strategic Wealth Advisors Group, LLC",1633
30-SEP-2021,Strategic Advisors LLC,1506
30-SEP-2021,Stonebridge Capital Advisors LLC,146
30-SEP-2021,"Steward Partners Investment Advisory, LLC",2832
30-SEP-2021,"Sterling Investment Advisors, Ltd.",4
30-SEP-2021,"Sterling Financial Planning, Inc.",26
30-SEP-2021,"Steigerwald, Gordon & Koch Inc.",2614
30-SEP-2021,Steel Peak Wealth Management LLC,1524
30-SEP-2021,State of New Jersey Common Pension Fund D,21821
30-SEP-2021,"State of Alaska, Department of Revenue",1240
30-SEP-2021,STRATEGY ASSET MANAGERS LLC,268
30-SEP-2021,STATE OF MICHIGAN RETIREMENT SYSTEM,12333
30-SEP-2021,"TBH Global Asset Management, LLC",897
30-SEP-2021,Rehmann Capital Advisory Group,1384800
30-SEP-2021,S.A. Mason LLC,175
30-SEP-2021,Rovida Advisors Inc.,109990
30-SEP-2021,"Rockbridge Investment Management, LCC",53
30-SEP-2021,"Roble, Belko & Company, Inc",0
30-SEP-2021,Riggs Asset Managment Co. Inc.,4
30-SEP-2021,"Retirement Group, LLC",7
30-SEP-2021,Resolute Advisors LLC,652
30-SEP-2021,Renaissance Capital LLC,18720
30-SEP-2021,Regal Investment Advisors LLC,1161
30-SEP-2021,STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,45690
30-SEP-2021,Redpoint Investment Management Pty Ltd,319
30-SEP-2021,Red Wave Investments LLC,245
30-SEP-2021,"Raymond James Financial Services Advisors, Inc.",18546
30-SEP-2021,Rathbone Brothers plc,1891
30-SEP-2021,"Rafferty Asset Management, LLC",241
30-SEP-2021,ROYAL LONDON ASSET MANAGEMENT LTD,40518
30-SEP-2021,ROYAL BANK OF CANADA,11228
30-SEP-2021,RHUMBLINE ADVISERS,35671
30-SEP-2021,SAGE RHINO CAPITAL LLC,1223
30-SEP-2021,SALEM INVESTMENT COUNSELORS INC,227
30-SEP-2021,SANDERS MORRIS HARRIS LLC,655
30-SEP-2021,SCHMIDT P J INVESTMENT MANAGEMENT INC,271
30-SEP-2021,"STANSBERRY ASSET MANAGEMENT, LLC",658
30-SEP-2021,"SRS Capital Advisors, Inc.",93
30-SEP-2021,SP Asset Management,498
30-SEP-2021,"SONORA INVESTMENT MANAGEMENT, LLC",19
30-SEP-2021,"SOA Wealth Advisors, LLC.",10
30-SEP-2021,"SITTNER & NELSON, LLC",8
30-SEP-2021,"SIMPLEX TRADING, LLC",175932
30-SEP-2021,"SIGNATUREFD, LLC",361
30-SEP-2021,SHIKIAR ASSET MANAGEMENT INC,216
30-SEP-2021,SHELTON CAPITAL MANAGEMENT,4430
30-SEP-2021,SHEETS SMITH WEALTH MANAGEMENT,290
30-SEP-2021,"SG3 Management, LLC",1202
30-SEP-2021,"SG Americas Securities, LLC",9657
30-SEP-2021,"SFMG, LLC",821
30-SEP-2021,"SEVEN EIGHT CAPITAL, LP",7135
30-SEP-2021,SENTINEL TRUST CO LBA,6702
30-SEP-2021,SCHRODER INVESTMENT MANAGEMENT GROUP,21810
30-SEP-2021,Syverson Strege & Co,1
30-SEP-2021,"TCI Wealth Advisors, Inc.",338
30-SEP-2021,"JSF Financial, LLC",312
30-SEP-2021,WBH ADVISORY INC,920
30-SEP-2021,WILBANKS SMITH & THOMAS ASSET MANAGEMENT LLC,420
30-SEP-2021,WHITTIER TRUST CO OF NEVADA INC,87
30-SEP-2021,WETHERBY ASSET MANAGEMENT INC,102
30-SEP-2021,WESTERN FINANCIAL CORPORATION,223
30-SEP-2021,WEST PACES ADVISORS INC.,31997
30-SEP-2021,"WESPAC Advisors, LLC",500
30-SEP-2021,WEDBUSH SECURITIES INC,2393
30-SEP-2021,"WEBSTER BANK, N. A.",56
30-SEP-2021,"WAYCROSS PARTNERS, LLC",288
30-SEP-2021,"Van Cleef Asset Management,Inc",8650
30-SEP-2021,WASHINGTON TRUST Co,19
30-SEP-2021,WALTER & KEENAN FINANCIAL CONSULTING CO /MI/ /ADV,749
30-SEP-2021,"WALLED LAKE PLANNING & WEALTH MANAGEMENT, LLC",50
30-SEP-2021,WADE G W & INC,590
30-SEP-2021,"Vista Wealth Management Group, LLC",622
30-SEP-2021,Visionary Wealth Advisors,247
30-SEP-2021,Vigilare Wealth Management,508
30-SEP-2021,Vestcor Inc,544
30-SEP-2021,"WMS Partners, LLC",581
30-SEP-2021,WOLFF WIESE MAGANA LLC,2
30-SEP-2021,"Wagner Wealth Management, LLC",50
30-SEP-2021,Walleye Trading LLC,202909
30-SEP-2021,"Zuckerman Investment Group, LLC",713
30-SEP-2021,"Zions Bancorporation, N.A.",9
30-SEP-2021,"ZEKE CAPITAL ADVISORS, LLC",576
30-SEP-2021,XR Securities LLC,547
30-SEP-2021,"XPONANCE, INC.",4405
30-SEP-2021,World Asset Management Inc,558
30-SEP-2021,Winthrop Advisory Group LLC,315
30-SEP-2021,"Winfield Associates, Inc.",1036
30-SEP-2021,"Winch Advisory Services, LLC",14
30-SEP-2021,"Westside Investment Management, Inc.",24380
30-SEP-2021,"West Oak Capital, LLC",1
30-SEP-2021,"Wealthspire Advisors, LLC",2955
30-SEP-2021,Wealthcare Advisory Partners LLC,227
30-SEP-2021,Wealth Quarterback LLC,32
30-SEP-2021,"Wealth Architects, LLC",925
30-SEP-2021,Wealth Alliance,489
30-SEP-2021,"We Are One Seven, LLC",224
30-SEP-2021,Venture Visionary Partners LLC,398
30-SEP-2021,"Valeo Financial Advisors, LLC",753
30-SEP-2021,TD ASSET MANAGEMENT INC,9316
30-SEP-2021,"TWO SIGMA SECURITIES, LLC",5645
30-SEP-2021,"Total Clarity Wealth Management, Inc.",126
30-SEP-2021,"Toroso Investments, LLC",1375
30-SEP-2021,"TimeScale Financial, Inc.",57
30-SEP-2021,Thrivent Financial for Lutherans,248
30-SEP-2021,ThornTree Capital Partners LP,26240
30-SEP-2021,"Ten Capital Wealth Advisors, LLC",12
30-SEP-2021,"Tarbox Family Office, Inc.",2
30-SEP-2021,Tacita Capital Inc,7
30-SEP-2021,"TWO SIGMA INVESTMENTS, LP",24121
