REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
30-JUN-2021,"QP WEALTH MANAGEMENT, LLC",4002
30-JUN-2021,QCI ASSET MANAGEMENT INC/NY,206
30-JUN-2021,Q3 Asset Management,340
30-JUN-2021,"Purus Wealth Management, LLC",1904
30-JUN-2021,"Plotkin Financial Advisors, LLC",781655
30-JUN-2021,"Platt Investment Counsel, LLC",408
30-JUN-2021,Platform Technology Partners,1330
30-JUN-2021,PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,91091
30-JUN-2021,"Parallel Advisors, LLC",8441
30-JUN-2021,"Parallax Volatility Advisers, L.P.",5192642
30-JUN-2021,"Paragon Wealth Strategies, LLC",759
30-JUN-2021,"Paragon Advisors, LLC",1568
30-JUN-2021,"Paradigm, Strategies in Wealth Management, LLC",10
30-JUN-2021,"Paradigm Financial Partners, LLC",574
30-JUN-2021,"Paradigm Financial Advisors, LLC",1638
30-JUN-2021,Pacitti Group Inc.,1371
30-JUN-2021,"Pacific Wealth Strategies Group, Inc.",848
30-JUN-2021,Pacific Center for Financial Services,18
30-JUN-2021,"Pacer Advisors, Inc.",44557
30-JUN-2021,PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,338077
30-JUN-2021,"PSI Advisors, LLC",975
30-JUN-2021,Parcion Private Wealth LLC,254
30-JUN-2021,PROFUND ADVISORS LLC,51217
30-JUN-2021,PROFFITT & GOODSON INC,283
30-JUN-2021,PROFESSIONAL PLANNING,5054
30-JUN-2021,PRIVATE CAPITAL MANAGEMENT LLC,5168
30-JUN-2021,PRIVATE ASSET MANAGEMENT INC,1516
30-JUN-2021,PRIO WEALTH LIMITED PARTNERSHIP,2797
30-JUN-2021,PRIMECAP MANAGEMENT CO/CA/,2760578
30-JUN-2021,PRICE T ROWE ASSOCIATES INC /MD/,2405319
30-JUN-2021,"PRELUDE CAPITAL MANAGEMENT, LLC",224098
30-JUN-2021,PLANNING DIRECTIONS INC,335
30-JUN-2021,PITTENGER & ANDERSON INC,449
30-JUN-2021,PIPER SANDLER & CO.,1927
30-JUN-2021,Parametric Portfolio Associates LLC,2759252
30-JUN-2021,Parisi Gray Wealth Management,1905
30-JUN-2021,"Plante Moran Financial Advisors, LLC",189
30-JUN-2021,"Perigon Wealth Management, LLC",9848
30-JUN-2021,"Plancorp, LLC",2361
30-JUN-2021,"Pinnacle Wealth Planning Services, Inc.",2357
30-JUN-2021,"Pinnacle Wealth Management Advisory Group, LLC",2540
30-JUN-2021,"Pinnacle Family Advisors, LLC",6976
30-JUN-2021,"Pinnacle Bancorp, Inc.",60
30-JUN-2021,"Pinkerton Retirement Specialists, LLC",507
30-JUN-2021,Pine Ridge Advisers LLC,1213
30-JUN-2021,Pictet & Cie (Europe) SA,1830
30-JUN-2021,Phoenix Wealth Advisors,2064
30-JUN-2021,"Pflug Koory, LLC",5
30-JUN-2021,"Peterson Wealth Advisors, LLC",391
30-JUN-2021,Personal Wealth Partners,20
30-JUN-2021,"Perennial Investment Advisors, LLC",4122
30-JUN-2021,"Parker Investment Management, LLC",178143
30-JUN-2021,"Perennial Advisors, LLC",70
30-JUN-2021,"Pensionmark Financial Group, LLC",816
30-JUN-2021,"Penobscot Investment Management Company, Inc.",273
30-JUN-2021,"Pekin Hardy Strauss, Inc.",314
30-JUN-2021,"Pegasus Asset Management, Inc.",544
30-JUN-2021,"Pearl River Capital, LLC",604
30-JUN-2021,Patriot Investment Management Inc.,4912
30-JUN-2021,"Patriot Financial Group Insurance Agency, LLC",2144
30-JUN-2021,"Pasadena Private Wealth, LLC",442
30-JUN-2021,"Parsec Financial Management, Inc.",1376
30-JUN-2021,Parkside Financial Bank & Trust,156
30-JUN-2021,Parkside Advisors LLC,279
30-JUN-2021,"Montis Financial, LLC",622
30-JUN-2021,"Moloney Securities Asset Management, LLC",867
30-JUN-2021,RETIREMENT CAPITAL STRATEGIES,536
30-JUN-2021,"Kinloch Capital, LLC",343
30-JUN-2021,LITTLE HOUSE CAPITAL LLC,621
30-JUN-2021,LINCOLN NATIONAL CORP,7921
30-JUN-2021,LINCOLN CAPITAL CORP,699
30-JUN-2021,LIBERTY WEALTH MANAGEMENT LLC,7463
30-JUN-2021,"LEVEL FOUR FINANCIAL, LLC",1172
30-JUN-2021,"LEVEL FOUR ADVISORY SERVICES, LLC",4725
30-JUN-2021,LEE DANNER & BASS INC,530
30-JUN-2021,"LEAVELL INVESTMENT MANAGEMENT, INC.",510
30-JUN-2021,LCNB CORP,1223
30-JUN-2021,LAZARD ASSET MANAGEMENT LLC,111623
30-JUN-2021,LANSDOWNE PARTNERS (UK) LLP,35616
30-JUN-2021,LAKE STREET FINANCIAL LLC,1121
30-JUN-2021,"LAKE STREET ADVISORS GROUP, LLC",2788
30-JUN-2021,"LAIRD NORTON TRUST COMPANY, LLC",1566
30-JUN-2021,"L2 Asset Management, LLC",347
30-JUN-2021,L & S Advisors Inc,4216
30-JUN-2021,Krilogy Financial LLC,3794
30-JUN-2021,Krane Funds Advisors LLC,11227
30-JUN-2021,"Kowal Investment Group, LLC",257
30-JUN-2021,"Kovitz Investment Group Partners, LLC",2068
30-JUN-2021,"Koss-Olinger Consulting, LLC",13321
30-JUN-2021,"Koshinski Asset Management, Inc.",4341
30-JUN-2021,Korea Investment CORP,166119
30-JUN-2021,Kore Private Wealth LLC,5435
30-JUN-2021,Knights of Columbus Asset Advisors LLC,6891
30-JUN-2021,"Klingman & Associates, LLC",242
30-JUN-2021,Kiwi Wealth Investments Limited Partnership,4436
30-JUN-2021,LOGAN CAPITAL MANAGEMENT INC,8
30-JUN-2021,"LORD, ABBETT & CO. LLC",73779
30-JUN-2021,LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,4716
30-JUN-2021,Lavaca Capital LLC,1323
30-JUN-2021,Leonard Rickey Investment Advisors P.L.L.C.,427
30-JUN-2021,"Lenox Wealth Advisors, LLC",1478
30-JUN-2021,Leisure Capital Management,807
30-JUN-2021,Lehman & Derafelo Financial Resources LLC,496
30-JUN-2021,"Legacy Wealth Partners, Inc.",1275
30-JUN-2021,"Legacy Financial Strategies, LLC",434
30-JUN-2021,"Legacy Financial Advisors, Inc.",674
30-JUN-2021,"Legacy Advisors, LLC",353
30-JUN-2021,"Leelyn Smith, LLC",293
30-JUN-2021,"Lee Financial Group Hawaii, Inc.",224
30-JUN-2021,Lee Financial Co,33
30-JUN-2021,"Lebenthal Global Advisors, LLC",751
30-JUN-2021,"Laurel Wealth Advisors, Inc.",3098
30-JUN-2021,LOS ANGELES CAPITAL MANAGEMENT LLC,309287
30-JUN-2021,Laurel Wealth Advisors LLC,99
30-JUN-2021,"Latitude Advisors, LLC",212
30-JUN-2021,Larson Financial Group LLC,1656
30-JUN-2021,"Landmark Financial Advisors, LLC",206
30-JUN-2021,"Lakeview Capital Partners, LLC",524
30-JUN-2021,Lake Point Wealth Management,31
30-JUN-2021,Laidlaw Wealth Management LLC,3378
30-JUN-2021,LYNCH & ASSOCIATES/IN,705
30-JUN-2021,"LYELL WEALTH MANAGEMENT, LP",1957
30-JUN-2021,"LVW Advisors, LLC",608
30-JUN-2021,LSV ASSET MANAGEMENT,163
30-JUN-2021,LPL Financial LLC,279475
30-JUN-2021,"Kistler-Tiffany Companies, LLC",338
30-JUN-2021,"Kingsview Wealth Management, LLC",6595
30-JUN-2021,"Moisand Fitzgerald Tamayo, LLC",90
30-JUN-2021,King Wealth,480
30-JUN-2021,"KAVAR CAPITAL PARTNERS GROUP, LLC",1035
30-JUN-2021,K.J. Harrison & Partners Inc,3313
30-JUN-2021,JustInvest LLC,13504
30-JUN-2021,"Jump Financial, LLC",3277
30-JUN-2021,"Journey Advisory Group, LLC",411
30-JUN-2021,"Joseph P. Lucia & Associates, LLC",4881
30-JUN-2021,JNBA Financial Advisors,376
30-JUN-2021,Jordan Park Group LLC,1533
30-JUN-2021,"Johnson Midwest Financial, LLC",196
30-JUN-2021,"Johnson Financial Group, LLC",531
30-JUN-2021,"Johnson Bixby & Associates, LLC",494
30-JUN-2021,"John W. Brooker & Co., CPAs",1045
30-JUN-2021,"Johanson Financial Advisors, Inc.",937
30-JUN-2021,"Joel Isaacson & Co., LLC",757
30-JUN-2021,"Jasper Ridge Partners, L.P.",23154
30-JUN-2021,Janney Montgomery Scott LLC,54861
30-JUN-2021,"Jaffetilchin Investment Partners, LLC",24527
30-JUN-2021,Jacobi Capital Management LLC,2408
30-JUN-2021,"Jackson, Grant Investment Advisers, Inc.",226
30-JUN-2021,"Jackson Wealth Management, LLC",857
30-JUN-2021,"Jackson Hole Capital Partners, LLC",211
30-JUN-2021,JTC Employer Solutions Trusteee Ltd,235
30-JUN-2021,JT Stratford LLC,2558
30-JUN-2021,"JSF Financial, LLC",220
30-JUN-2021,JONES FINANCIAL COMPANIES LLLP,16
30-JUN-2021,JOHNSON INVESTMENT COUNSEL INC,15204
30-JUN-2021,"JFS WEALTH ADVISORS, LLC",194
30-JUN-2021,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,616
30-JUN-2021,"KB FINANCIAL PARTNERS, LLC",82
30-JUN-2021,KCM INVESTMENT ADVISORS LLC,14880
30-JUN-2021,"Keel Point, LLC",2365
30-JUN-2021,Keystone Financial Group,10510
30-JUN-2021,Key Financial Inc,258
30-JUN-2021,"Kestra Advisory Services, LLC",25943918
30-JUN-2021,"Kessler Investment Group, LLC",3850
30-JUN-2021,Kerntke Otto McGlone Wealth Management Group,242
30-JUN-2021,"Kercheville Advisors, LLC",1134
30-JUN-2021,Kepos Capital LP,450
30-JUN-2021,Kentucky Retirement Systems Insurance Trust Fund,13633
30-JUN-2021,Kentucky Retirement Systems,30503
30-JUN-2021,Kemnay Advisory Services Inc.,510
30-JUN-2021,"Kelman-Lazarov, Inc.",1359
30-JUN-2021,Kelly Financial Services LLC,315
30-JUN-2021,Karp Capital Management Corp,343
30-JUN-2021,KELLY LAWRENCE W & ASSOCIATES INC/CA,129
30-JUN-2021,"Karn, Couzens & Associates, Inc.",2883
30-JUN-2021,Karani Asset Management LLC,6961
30-JUN-2021,KWB Wealth,332
30-JUN-2021,"KMG FIDUCIARY PARTNERS, LLC",714
30-JUN-2021,KLK CAPITAL MANAGEMENT LLC,4568
30-JUN-2021,KLINGENSTEIN FIELDS & CO LP,273
30-JUN-2021,"KLCM Advisors, Inc.",1050
30-JUN-2021,KINGS POINT CAPITAL MANAGEMENT,4149
30-JUN-2021,KING LUTHER CAPITAL MANAGEMENT CORP,425
30-JUN-2021,"KFA Private Wealth Group, LLC",292
30-JUN-2021,"KESTRA PRIVATE WEALTH SERVICES, LLC",9880871
30-JUN-2021,KEMPEN CAPITAL MANAGEMENT N.V.,1561
30-JUN-2021,Leverage Partners Absolute Return Fund SPC,2774
30-JUN-2021,"Levy Wealth Management Group, LLC",1177
30-JUN-2021,"LexAurum Advisors, LLC",1723
30-JUN-2021,"Lido Advisors, LLC",42163
30-JUN-2021,Maryland State Retirement & Pension System,38917
30-JUN-2021,Maryland Capital Management,577
30-JUN-2021,Marshall Wace North America L.P.,145468
30-JUN-2021,Marshall Financial Group LLC,432
30-JUN-2021,"Mariner, LLC",69616
30-JUN-2021,"Marcum Wealth, LLC",561
30-JUN-2021,Marathon Capital Management,339
30-JUN-2021,"Maple Capital Management, Inc.",559
30-JUN-2021,Manchester Capital Management LLC,18363
30-JUN-2021,"Malaga Cove Capital, LLC",5202
30-JUN-2021,Main Street Research LLC,2168
30-JUN-2021,"Main Street Financial Solutions, LLC",9296
30-JUN-2021,Magnus Financial Group LLC,4440
30-JUN-2021,"Madrona Financial Services, LLC",723
30-JUN-2021,"Madison Wealth Partners, Inc",625
30-JUN-2021,"Mach-1 Financial Group, Inc.",232
30-JUN-2021,"MV CAPITAL MANAGEMENT, INC.",551
30-JUN-2021,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,68328
30-JUN-2021,MURPHY CAPITAL MANAGEMENT INC,949
30-JUN-2021,MUFG Securities EMEA plc,254459
30-JUN-2021,"MPS Loria Financial Planners, LLC",249
30-JUN-2021,MOUNT VERNON ASSOCIATES INC /MD/,714
30-JUN-2021,MOTCO,51
30-JUN-2021,MOSELEY INVESTMENT MANAGEMENT INC,1995
30-JUN-2021,MONTAG A & ASSOCIATES INC,632
30-JUN-2021,MONETTA FINANCIAL SERVICES INC,1359
30-JUN-2021,MONETARY MANAGEMENT GROUP INC,3071
30-JUN-2021,"Mayfair Advisory Group, LLC",866
30-JUN-2021,"Mayflower Financial Advisors, LLC",1108
30-JUN-2021,"McAdam, LLC",1402
30-JUN-2021,"Mezzasalma Advisors, LLC",24301
30-JUN-2021,"Modus Advisors, LLC",59
30-JUN-2021,"Modera Wealth Management, LLC",706
30-JUN-2021,Mn Services Vermogensbeheer B.V.,232871
30-JUN-2021,Mitsubishi UFJ Trust & Banking Corp,525325
30-JUN-2021,"Mission Creek Capital Partners, Inc.",880
30-JUN-2021,"Mirae Asset Global Investments Co., Ltd.",39739
30-JUN-2021,Mirador Capital Partners LP,1471
30-JUN-2021,"Miracle Mile Advisors, LLC",1982
30-JUN-2021,Mint Tower Capital Management B.V.,212472
30-JUN-2021,"MinichMacGregor Wealth Management, LLC",528
30-JUN-2021,"Mine & Arao Wealth Creation & Management, LLC.",209
30-JUN-2021,Milestone Resources Group Ltd,27
30-JUN-2021,"Merrion Investment Management Co, LLC",261
30-JUN-2021,"McCarthy Asset Management, Inc.",1728
30-JUN-2021,"Merriman Wealth Management, LLC",2990
30-JUN-2021,"Merit Financial Group, LLC",2229
30-JUN-2021,"Meristem Family Wealth, LLC",401
30-JUN-2021,"Meridian Wealth Management, LLC",6709
30-JUN-2021,"Meridian Wealth Advisors, LLC",271
30-JUN-2021,Meiji Yasuda Life Insurance Co,5451
30-JUN-2021,"Measured Wealth Private Client Group, LLC",4321
30-JUN-2021,"McNaughton Wealth Management, LLC",317
30-JUN-2021,"McMahon Financial Advisors, LLC",436
30-JUN-2021,"McKinley Carter Wealth Services, Inc.",506
30-JUN-2021,"McIlrath & Eck, LLC",300
30-JUN-2021,"McClarren Financial Advisors, Inc.",1
30-JUN-2021,MONETA GROUP INVESTMENT ADVISORS LLC,3636
30-JUN-2021,"MONECO Advisors, LLC",1420
30-JUN-2021,MOGY JOEL R INVESTMENT COUNSEL INC,2042
30-JUN-2021,Loveless Wealth Management LLC,275
30-JUN-2021,MACROVIEW INVESTMENT MANAGEMENT LLC,343
30-JUN-2021,MACQUARIE GROUP LTD,45097
30-JUN-2021,MACKENZIE FINANCIAL CORP,30703
30-JUN-2021,MACKAY SHIELDS LLC,11566
30-JUN-2021,MA Private Wealth,1005
30-JUN-2021,"M. Kulyk & Associates, LLC",564
30-JUN-2021,M. Kraus & Co,230
30-JUN-2021,M&R CAPITAL MANAGEMENT INC,80
30-JUN-2021,M&G INVESTMENT MANAGEMENT LTD,85030
30-JUN-2021,"M Holdings Securities, Inc.",7103
30-JUN-2021,"Lumature Wealth Partners, LLC",749
30-JUN-2021,"Lowe Wealth Advisors, LLC",31
30-JUN-2021,Louisiana State Employees Retirement System,60154
30-JUN-2021,MAGNOLIA CAPITAL ADVISORS LLC,620
30-JUN-2021,Longitude (Cayman) Ltd.,4486
30-JUN-2021,Livingston Group Asset Management CO (operating as Southport Capital Management),698
30-JUN-2021,"Livforsakringsbolaget Skandia, Omsesidigt",16418
30-JUN-2021,Live Oak Private Wealth LLC,374
30-JUN-2021,Litman Gregory Asset Management LLC,519
30-JUN-2021,"Lion Street Advisors, LLC",20391
30-JUN-2021,"Linscomb & Williams, Inc.",822
30-JUN-2021,"Lineweaver Wealth Advisors, LLC",2292
30-JUN-2021,"Lindbrook Capital, LLC",2351
30-JUN-2021,Lincoln Capital LLC,292
30-JUN-2021,"LifeSteps Financial, Inc.",646
30-JUN-2021,LifePro Asset Management,205
30-JUN-2021,MADDEN SECURITIES Corp,2221
30-JUN-2021,MAI Capital Management,6970
30-JUN-2021,MJP ASSOCIATES INC /ADV,538
30-JUN-2021,MCDONALD PARTNERS LLC,1609
30-JUN-2021,MITCHELL SINKLER & STARR/PA,570
30-JUN-2021,MITCHELL MCLEOD PUGH & WILLIAMS INC,4302
30-JUN-2021,MITCHELL CAPITAL MANAGEMENT CO,3632
30-JUN-2021,"MISSION WEALTH MANAGEMENT, LP",19573
30-JUN-2021,MILLENNIUM MANAGEMENT LLC,3158436
30-JUN-2021,MID ATLANTIC FINANCIAL MANAGEMENT INC/ADV,12444
30-JUN-2021,MERCER GLOBAL ADVISORS INC /ADV,38911
30-JUN-2021,MENLO ADVISORS LLC,5694
30-JUN-2021,"MEANS INVESTMENT CO., INC.",1344
30-JUN-2021,"MEAG MUNICH ERGO, Kapitalanlagegesellschaft mbH",16954
30-JUN-2021,MCKINLEY CAPITAL MANAGEMENT LLC /DELAWARE,12403
30-JUN-2021,MCF Advisors LLC,381
30-JUN-2021,MATRIX ASSET ADVISORS INC/NY,709
30-JUN-2021,MAINSTAY CAPITAL MANAGEMENT LLC /ADV,680
30-JUN-2021,"Invst, LLC",7320
30-JUN-2021,"MATHER GROUP, LLC.",206
30-JUN-2021,MASSMUTUAL TRUST CO FSB/ADV,343
30-JUN-2021,MASSACHUSETTS FINANCIAL SERVICES CO /MA/,22293
30-JUN-2021,MARSICO CAPITAL MANAGEMENT LLC,4077
30-JUN-2021,"MARSHALL WACE, LLP",39174
30-JUN-2021,"MARK SHEPTOFF FINANCIAL PLANNING, LLC",4814
30-JUN-2021,MARK ASSET MANAGEMENT LP,45967
30-JUN-2021,"MARINO, STRAM & ASSOCIATES LLC",271
30-JUN-2021,MARCO INVESTMENT MANAGEMENT LLC,1642
30-JUN-2021,MANCHESTER FINANCIAL INC,316
30-JUN-2021,MAIRS & POWER INC,352
30-JUN-2021,RESTON WEALTH MANAGEMENT LLC,257
30-JUN-2021,Monument Capital Management,645
30-JUN-2021,"RFG Advisory, LLC",2586
30-JUN-2021,Trilogy Capital Inc.,546
30-JUN-2021,VALLEY NATIONAL ADVISERS INC,946
30-JUN-2021,V Wealth Advisors LLC,1353
30-JUN-2021,Utah Retirement Systems,100544
30-JUN-2021,"United Capital Management of KS, Inc.",533
30-JUN-2021,United Bank,249
30-JUN-2021,"United Asset Strategies, Inc.",1955
30-JUN-2021,USS Investment Management Ltd,115818
30-JUN-2021,USCA RIA LLC,908
30-JUN-2021,"US FINANCIAL ADVISORS, LLC",230
30-JUN-2021,UMB BANK N A/MO,8377
30-JUN-2021,"UMA Financial Services, Inc.",960
30-JUN-2021,UBS ASSET MANAGEMENT AMERICAS INC,1515368040
30-JUN-2021,U S GLOBAL INVESTORS INC,3470
30-JUN-2021,"Twin Tree Management, LP",159049
30-JUN-2021,Turim 21 Investimentos Ltda.,38693
30-JUN-2021,Tufton Capital Management,205
30-JUN-2021,Tsai Capital Corp,26294
30-JUN-2021,Truvestments Capital LLC,126
30-JUN-2021,Trust Co,357
30-JUN-2021,Trust Asset Management LLC,4687
30-JUN-2021,"Truepoint, Inc.",554
30-JUN-2021,"TrueWealth Advisors, LLC",680
30-JUN-2021,"True North Advisors, LLC",307
30-JUN-2021,"Truadvice, LLC",258
30-JUN-2021,Trivest Advisors Ltd,118608
30-JUN-2021,Triumph Capital Management,254
30-JUN-2021,"Triton Wealth Management, PLLC",2883
30-JUN-2021,VAN ECK ASSOCIATES CORP,34358
30-JUN-2021,VANGUARD GROUP INC,37835169
30-JUN-2021,"VESTOR CAPITAL, LLC",1673
30-JUN-2021,"Venturi Wealth Management, LLC",366
30-JUN-2021,Vigilare Wealth Management,299
30-JUN-2021,"Vident Investment Advisory, LLC",2606
30-JUN-2021,Vestcor Inc,8757
30-JUN-2021,"Versant Capital Management, Inc",507
30-JUN-2021,"Verity & Verity, LLC",411
30-JUN-2021,Verition Fund Management LLC,24061
30-JUN-2021,Veriti Management LLC,8377
30-JUN-2021,Veritas Investment Partners (UK) Ltd.,27
30-JUN-2021,"Veritable, L.P.",10055
30-JUN-2021,Verdence Capital Advisors LLC,2422
30-JUN-2021,Verde Capital Management,3875
30-JUN-2021,Veracity Capital LLC,1750
30-JUN-2021,Venture Visionary Partners LLC,885
30-JUN-2021,VICTORY CAPITAL MANAGEMENT INC,441924
30-JUN-2021,"Vectors Research Management, LLC",389
30-JUN-2021,Varma Mutual Pension Insurance Co,61069
30-JUN-2021,Vantage Consulting Group Inc,283
30-JUN-2021,Vanguard Capital Wealth Advisors,4080
30-JUN-2021,"Van Hulzen Asset Management, LLC",21194
30-JUN-2021,Value Star Asset Management (Hong Kong) Ltd,41332557
30-JUN-2021,"Valmark Advisers, Inc.",1123
30-JUN-2021,"Valeo Financial Advisors, LLC",9972
30-JUN-2021,"VOLORIDGE INVESTMENT MANAGEMENT, LLC",43463
30-JUN-2021,"VIVID FINANCIAL MANAGEMENT, INC.",1234
30-JUN-2021,"VIRIDIAN RIA, LLC",3698
30-JUN-2021,VIRGINIA RETIREMENT SYSTEMS ET AL,58998
30-JUN-2021,"TrinityPoint Wealth, LLC",1257
30-JUN-2021,TriaGen Wealth Management LLC,1642
30-JUN-2021,"TCTC Holdings, LLC",102
30-JUN-2021,"Trellis Advisors, LLC",1745
30-JUN-2021,"TWO SIGMA ADVISERS, LP",391109
30-JUN-2021,TWIN CAPITAL MANAGEMENT INC,13304
30-JUN-2021,TUCKER ASSET MANAGEMENT LLC,13594
30-JUN-2021,"TSFG, LLC",2995
30-JUN-2021,"TRUSTCORE FINANCIAL SERVICES, LLC",1136
30-JUN-2021,TRUST CO OF VERMONT,3651
30-JUN-2021,TRUST CO OF TOLEDO NA /OH/,640
30-JUN-2021,TRUE Private Wealth Advisors,3696
30-JUN-2021,TRAPHAGEN INVESTMENT ADVISORS LLC,277997
30-JUN-2021,TOWER BRIDGE ADVISORS,2276995
30-JUN-2021,TOTH FINANCIAL ADVISORY CORP,1179
30-JUN-2021,TOTAL INVESTMENT MANAGEMENT INC,459
30-JUN-2021,"TORTOISE CAPITAL ADVISORS, L.L.C.",2
30-JUN-2021,TORONTO DOMINION BANK,779194
30-JUN-2021,TOCQUEVILLE ASSET MANAGEMENT L.P.,681
30-JUN-2021,TLWM,998
30-JUN-2021,"TIEMANN INVESTMENT ADVISORS, LLC",1224
30-JUN-2021,"TIAA, FSB",9784
30-JUN-2021,"THOROUGHBRED FINANCIAL SERVICES, LLC",922
30-JUN-2021,"THOMPSON INVESTMENT MANAGEMENT, INC.",831
30-JUN-2021,"TFO-TDC, LLC",3
30-JUN-2021,TFC Financial Management,447
30-JUN-2021,TEXAS PERMANENT SCHOOL FUND,87022
30-JUN-2021,"TELEMUS CAPITAL, LLC",1646
30-JUN-2021,TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,74543
30-JUN-2021,TEACHER RETIREMENT SYSTEM OF TEXAS,124569
30-JUN-2021,TD Capital Management LLC,313
30-JUN-2021,"TWO SIGMA INVESTMENTS, LP",192368
30-JUN-2021,"TWO SIGMA SECURITIES, LLC",734776
30-JUN-2021,Taikang Asset Management (Hong Kong) Co Ltd,47783
30-JUN-2021,"Tobias Financial Advisors, Inc.",205
30-JUN-2021,Tredje AP-fonden,7861
30-JUN-2021,Treasurer of the State of North Carolina,222065
30-JUN-2021,"Traynor Capital Management, Inc.",5934
30-JUN-2021,"Transform Wealth, LLC",700
30-JUN-2021,"Tradition Wealth Management, LLC",1015
30-JUN-2021,"Tradewinds Capital Management, LLC",359
30-JUN-2021,TownSquare Capital LLC,3769
30-JUN-2021,Tower View Investment Management & Research LLC,160
30-JUN-2021,"Total Wealth Planning, LLC",330
30-JUN-2021,"Total Clarity Wealth Management, Inc.",237
30-JUN-2021,"Tortoise Investment Management, LLC",699
30-JUN-2021,"Toroso Investments, LLC",15734
30-JUN-2021,Titus Wealth Management,793
30-JUN-2021,Tao Capital Management LP,39083
30-JUN-2021,"TimeScale Financial, Inc.",510
30-JUN-2021,Thrivent Financial for Lutherans,355949
30-JUN-2021,Thomasville National Bank,234
30-JUN-2021,"Thomas J. Herzfeld Advisors, Inc.",41
30-JUN-2021,Teza Capital Management LLC,1135
30-JUN-2021,Texas Yale Capital Corp.,2260
30-JUN-2021,"Ten Capital Wealth Advisors, LLC",169
30-JUN-2021,"Tempus Wealth Planning, LLC",289
30-JUN-2021,"Telos Capital Management, Inc.",338
30-JUN-2021,"Teamwork Financial Advisors, LLC",536
30-JUN-2021,"Tatro Capital, LLC",431
30-JUN-2021,"Tarbox Family Office, Inc.",372
30-JUN-2021,"Virtue Capital Management, LLC",816
30-JUN-2021,"Vishria Bird Financial Group, LLC",278
30-JUN-2021,"Vision Capital Management, Inc.",1286
30-JUN-2021,Visionary Wealth Advisors,945
30-JUN-2021,"Williams Jones Wealth Management, LLC.",2954
30-JUN-2021,Whale Rock Capital Management LLC,1187022
30-JUN-2021,"Westside Investment Management, Inc.",34476
30-JUN-2021,"Westshore Wealth, LLC",217
30-JUN-2021,"Westover Capital Advisors, LLC",255
30-JUN-2021,"Western Wealth Management, LLC",6608
30-JUN-2021,"WestEnd Advisors, LLC",4078
30-JUN-2021,"West Oak Capital, LLC",10
30-JUN-2021,"West Financial Advisors, LLC",86
30-JUN-2021,"West Family Investments, Inc.",3100
30-JUN-2021,West Branch Capital LLC,1911
30-JUN-2021,"Wellspring Financial Advisors, LLC",219
30-JUN-2021,"Wells Trecaso Financial Group, LLC",180
30-JUN-2021,"Wellington Shields Capital Management, LLC",880
30-JUN-2021,"Wellington Shields & Co., LLC",324
30-JUN-2021,Weiss Multi-Strategy Advisers LLC,64843
30-JUN-2021,"Weil Company, Inc.",909
30-JUN-2021,Weaver Consulting Group,465
30-JUN-2021,"Wealthspire Advisors, LLC",11259
30-JUN-2021,Wealthquest Corp,365
30-JUN-2021,Wealthfront Advisers LLC,16076
30-JUN-2021,Wealthcare Advisory Partners LLC,4816
30-JUN-2021,WealthTrust Axiom LLC,593
30-JUN-2021,"WealthTrust Asset Management, LLC",629
30-JUN-2021,"WealthShield Partners, LLC",4681
30-JUN-2021,"WealthPLAN Partners, LLC",2235
30-JUN-2021,"WealthBridge Capital Management, LLC",1743
30-JUN-2021,"Willis Johnson & Associates, Inc.",1144
30-JUN-2021,"Winch Advisory Services, LLC",570
30-JUN-2021,"Windsor Capital Management, LLC",254
30-JUN-2021,"ZEKE CAPITAL ADVISORS, LLC",344
30-JUN-2021,RHUMBLINE ADVISERS,851003
30-JUN-2021,JJJ Advisors Inc.,137
30-JUN-2021,united american securities inc. (d/b/a uas asset management),10484
30-JUN-2021,tru Independence LLC,135
30-JUN-2021,qPULA Trading Management LP,458
30-JUN-2021,Zurcher Kantonalbank (Zurich Cantonalbank),119053
30-JUN-2021,"Zuckerman Investment Group, LLC",1798
30-JUN-2021,"Zions Bancorporation, N.A.",290
30-JUN-2021,"Ziegler Capital Management, LLC",2719
30-JUN-2021,Zhang Financial LLC,451
30-JUN-2021,ZWJ INVESTMENT COUNSEL INC,1547
30-JUN-2021,ZEVENBERGEN CAPITAL INVESTMENTS LLC,312892
30-JUN-2021,ZACKS INVESTMENT MANAGEMENT,22819
30-JUN-2021,Windsor Group LTD,740
30-JUN-2021,Yorktown Management & Research Co Inc,228
30-JUN-2021,"YorkBridge Wealth Partners, LLC",271
30-JUN-2021,"YOUNGS ADVISORY GROUP, INC.",369
30-JUN-2021,"YHB Investment Advisors, Inc.",402
30-JUN-2021,"Xcel Wealth Management, LLC",845
30-JUN-2021,XR Securities LLC,3806
30-JUN-2021,"XPONANCE, INC.",94904
30-JUN-2021,"XML Financial, LLC",960
30-JUN-2021,"Worm Capital, LLC",149546
30-JUN-2021,World Asset Management Inc,10005
30-JUN-2021,Winthrop Advisory Group LLC,1183
30-JUN-2021,"Winfield Associates, Inc.",400
