REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
30-JUN-2020,Financial Advocates Investment Management,24503
30-JUN-2020,"Financial Advisory Service, Inc.",4464
30-JUN-2020,Financial Advisory Group,1589
30-JUN-2020,"Financial Advisors, LLC",3998
30-JUN-2020,"Financial Advisors Network, Inc.",600
30-JUN-2020,"FinTrust Capital Advisors, LLC",4489
30-JUN-2020,"Filbrandt Wealth Management, LLC",488
30-JUN-2020,Filament LLC,6353
30-JUN-2020,"Fieldpoint Private Securities, LLC",9552
30-JUN-2020,Field & Main Bank,3426
30-JUN-2020,Fiduciary Planning LLC,2258
30-JUN-2020,Fiduciary Group LLC,22954
30-JUN-2020,"Ferris Capital, LLC",15043
30-JUN-2020,"Fernwood Investment Management, LLC",1377
30-JUN-2020,Ferguson Shapiro LLC,533
30-JUN-2020,Fayez Sarofim & Co,261471
30-JUN-2020,Fayerweather Charles,313
30-JUN-2020,Farmers & Merchants Trust Co of Chambersburg PA,5275
30-JUN-2020,Family Management Corp,11514
30-JUN-2020,"Family Legacy, Inc.",6845
30-JUN-2020,"Edmonds Duncan Registered Investment Advisors, LLC",2166
30-JUN-2020,Edge Wealth Management LLC,26015
30-JUN-2020,Fragasso Group Inc.,9055
30-JUN-2020,"DDD Partners, LLC",26000
30-JUN-2020,"DC Investments Management, LLC",30797
30-JUN-2020,DAVIS-REA LTD.,2534
30-JUN-2020,DAVIS SELECTED ADVISERS,114338
30-JUN-2020,DAVIS R M INC,64150
30-JUN-2020,DAVIDSON TRUST CO,6195
30-JUN-2020,DAVIDSON INVESTMENT ADVISORS,51495
30-JUN-2020,DAVENPORT & Co LLC,234916
30-JUN-2020,DARRELL & KING LLC,29601
30-JUN-2020,"DAGCO, Inc.",2757
30-JUN-2020,D1 Capital Partners L.P.,561840
30-JUN-2020,D.A. DAVIDSON & CO.,122120
30-JUN-2020,"D. SCOTT NEAL, INC.",466
30-JUN-2020,"D. B. Root & Company, LLC",4277
30-JUN-2020,"D'Orazio & Associates, Inc.",1599
30-JUN-2020,D L CARLSON INVESTMENT GROUP INC,15421
30-JUN-2020,"Cypress Wealth Services, LLC",5251
30-JUN-2020,"Cypress Capital, LLC",634
30-JUN-2020,Cypress Capital Management LLC (WY),843
30-JUN-2020,Cypress Capital Group,17181
30-JUN-2020,"Cutter & CO Brokerage, Inc.",1520
30-JUN-2020,Cutler Group LP,2811
30-JUN-2020,"DCF Advisers, LLC",509
30-JUN-2020,DE BURLO GROUP INC,22393
30-JUN-2020,Curbstone Financial Management Corp,7256
30-JUN-2020,DEARBORN PARTNERS LLC,37637
30-JUN-2020,DROMS STRAUSS ADVISORS INC /MO/ /ADV,7046
30-JUN-2020,DRIEHAUS CAPITAL MANAGEMENT LLC,1253
30-JUN-2020,DOWLING & YAHNKE LLC,29498
30-JUN-2020,DORCHESTER WEALTH MANAGEMENT Co,1413
30-JUN-2020,"DONALDSON CAPITAL MANAGEMENT, LLC",71205
30-JUN-2020,"DOHJ, LLC",4031
30-JUN-2020,DOHENY ASSET MANAGEMENT /CA,3760
30-JUN-2020,DOCK STREET ASSET MANAGEMENT INC,22587
30-JUN-2020,DIXON HUBARD FEINOUR & BROWN INC/VA,21294
30-JUN-2020,"DIVIDEND ASSETS CAPITAL, LLC",24585
30-JUN-2020,DIMENSION CAPITAL MANAGEMENT LLC,6282
30-JUN-2020,DIKER MANAGEMENT LLC,2771
30-JUN-2020,DIAMOND HILL CAPITAL MANAGEMENT INC,236928
30-JUN-2020,"DIAMANT ASSET MANAGEMENT, INC.",6693
30-JUN-2020,"DFPG INVESTMENTS, LLC",4295
30-JUN-2020,DF DENT & CO INC,22957
30-JUN-2020,DEROY & DEVEREAUX PRIVATE INVESTMENT COUNSEL INC,1211
30-JUN-2020,"DERBY & COMPANY, INC",401
30-JUN-2020,DELTEC ASSET MANAGEMENT LLC,29925
30-JUN-2020,DELTA CAPITAL MANAGEMENT LLC,2106
30-JUN-2020,DELTA ASSET MANAGEMENT LLC/TN,110542
30-JUN-2020,"Curtis Advisory Group, LLC",679
30-JUN-2020,"Cunning Capital Partners, LP",8412
30-JUN-2020,DSM Capital Partners LLC,967570
30-JUN-2020,"Covenant Multifamily Offices, LLC",3002
30-JUN-2020,"Court Place Advisors, LLC",16057
30-JUN-2020,"Country Club Trust Company, n.a.",21338
30-JUN-2020,Cottage Street Advisors LLC,4543
30-JUN-2020,"Costello Asset Management, INC",5502
30-JUN-2020,"Corundum Group, Inc.",1406
30-JUN-2020,"Corrigan Financial, Inc.",658320
30-JUN-2020,"Cornerstone Wealth Management, LLC",10080
30-JUN-2020,"Cornerstone Wealth Group, LLC",6042
30-JUN-2020,"Cornerstone Investment Partners, LLC",3409
30-JUN-2020,"Cornerstone Capital, Inc.",34720
30-JUN-2020,"Cornerstone Advisory, LLC",5581
30-JUN-2020,"Cornerstone Advisors, LLC",97359
30-JUN-2020,"Cornerstone Advisors, Inc.",14673
30-JUN-2020,"Cornell Pochily Investment Advisors, Inc.",3853
30-JUN-2020,"Corient Capital Partners, LLC",5078
30-JUN-2020,"Core Wealth Advisors, Inc.",599
30-JUN-2020,Core Alternative Capital,7332
30-JUN-2020,Cordatus Wealth Management LLC,9938
30-JUN-2020,Cordasco Financial Network,1088
30-JUN-2020,Corbenic Partners LLC,3025
30-JUN-2020,"Copperwynd Financial, LLC",323
30-JUN-2020,"Covenant Asset Management, LLC",19253
30-JUN-2020,"Covenant Partners, LLC",3560
30-JUN-2020,"Cubic Asset Management, LLC",14307
30-JUN-2020,Covington Capital Management,64354
30-JUN-2020,Csenge Advisory Group,9208
30-JUN-2020,Crystal Rock Capital Management,5127
30-JUN-2020,Cryder Capital Partners LLP,132590
30-JUN-2020,Crumly & Associates Inc.,726
30-JUN-2020,Crossvault Capital Management LLC,13415
30-JUN-2020,"Crossmark Global Holdings, Inc.",107399
30-JUN-2020,"Cribstone Capital Management, LLC",2484
30-JUN-2020,Crewe Advisors LLC,4098
30-JUN-2020,Crestwood Advisors Group LLC,130061
30-JUN-2020,Crestone Asset Management LLC,869
30-JUN-2020,"Crestline Management, LP",3448
30-JUN-2020,"Crescent Grove Advisors, LLC",4323
30-JUN-2020,"Creegan & Nassoura Financial Group, LLC",4662
30-JUN-2020,Creative Planning,288682
30-JUN-2020,"Cranbrook Wealth Management, LLC",427
30-JUN-2020,Crake Asset Management LLP,53434381
30-JUN-2020,Coyle Financial Counsel LLC,224
30-JUN-2020,Cox Capital Mgt LLC,2477
30-JUN-2020,Cowen Prime Services LLC,1847
30-JUN-2020,Cowen Prime Advisors LLC,1759
30-JUN-2020,Covington Investment Advisors Inc.,16613
30-JUN-2020,DSAM Partners (London) Ltd,41054
30-JUN-2020,"DT Investment Partners, LLC",11133
30-JUN-2020,"Edge Capital Group, LLC",18883
30-JUN-2020,"ERn Financial, LLC",965
30-JUN-2020,EQUITABLE TRUST CO,15619
30-JUN-2020,"EPIQ PARTNERS, LLC",251
30-JUN-2020,EPG Wealth Management LLC,3091
30-JUN-2020,"EP Wealth Advisors, LLC",62544
30-JUN-2020,ENVESTNET ASSET MANAGEMENT INC,917110
30-JUN-2020,ENTERPRISE FINANCIAL SERVICES CORP,2796
30-JUN-2020,EMERALD MUTUAL FUND ADVISERS TRUST,845
30-JUN-2020,"EMERALD ADVISERS, LLC",4618
30-JUN-2020,"ELM ADVISORS, LLC",732
30-JUN-2020,"ELEMENT POINTE ADVISORS, LLC",1713
30-JUN-2020,ELEMENT CAPITAL MANAGEMENT LLC,209
30-JUN-2020,"ELCO Management Co., LLC",3414
30-JUN-2020,EFG Asset Management (Americas) Corp.,10316
30-JUN-2020,EDMOND DE ROTHSCHILD HOLDING S.A.,68537
30-JUN-2020,EDGEWOOD MANAGEMENT LLC,1501166
30-JUN-2020,EATON VANCE MANAGEMENT,4212851
30-JUN-2020,EASTERN BANK,99302
30-JUN-2020,EARNEST PARTNERS LLC,731
30-JUN-2020,EAGLE GLOBAL ADVISORS LLC,37538
30-JUN-2020,EAGLE CAPITAL MANAGEMENT LLC,2883352
30-JUN-2020,EAGLE ASSET MANAGEMENT INC,183327
30-JUN-2020,"ERTS Wealth Advisors, LLC",1643
30-JUN-2020,"ESL Trust Services, LLC",592
30-JUN-2020,E. Ohman J:or Asset Management AB,148174206
30-JUN-2020,ESSEX INVESTMENT MANAGEMENT CO LLC,15397
30-JUN-2020,Echo Street Capital Management LLC,152985
30-JUN-2020,Eastover Investment Advisors LLC,7120
30-JUN-2020,"East Coast Asset Management, LLC.",3157
30-JUN-2020,"EagleClaw Capital Managment, LLC",5378
30-JUN-2020,Eagle Ridge Investment Management,45664
30-JUN-2020,"Eagle Capital Management, LLC",7233
30-JUN-2020,"EXENCIAL WEALTH ADVISORS, LLC",50004
30-JUN-2020,EXECUTIVE WEALTH GROUP LLC,5864279
30-JUN-2020,"EXCHANGE TRADED CONCEPTS, LLC",4688
30-JUN-2020,EXCALIBUR MANAGEMENT CORP,7897
30-JUN-2020,EXANE DERIVATIVES,7443817
30-JUN-2020,EWG Elevate Inc.,927
30-JUN-2020,"EVOKE WEALTH, LLC",6283
30-JUN-2020,EVERMAY WEALTH MANAGEMENT LLC,3520
30-JUN-2020,EVERGREEN CAPITAL MANAGEMENT LLC,67022
30-JUN-2020,EVERETT HARRIS & CO /CA/,351821
30-JUN-2020,EVERENCE CAPITAL MANAGEMENT INC,65449
30-JUN-2020,EULAV Asset Management,12436
30-JUN-2020,EUBEL BRADY & SUTTMAN ASSET MANAGEMENT INC,21084
30-JUN-2020,ETRADE Capital Management LLC,1484
30-JUN-2020,"ETF MANAGERS GROUP, LLC",3560
30-JUN-2020,EADS & HEALD WEALTH MANAGEMENT,2892
30-JUN-2020,"E&G Advisors, LP",2408
30-JUN-2020,DUBUQUE BANK & TRUST,20644
30-JUN-2020,Delta Financial Advisors LLC,6531
30-JUN-2020,"Defender Capital, LLC.",337
30-JUN-2020,Deccan Value Investors L.P.,381906
30-JUN-2020,"Decatur Capital Management, Inc.",34553
30-JUN-2020,"Deane Retirement Strategies, Inc.",1819
30-JUN-2020,"DeDora Capital, Inc.",4393
30-JUN-2020,"Day & Ennis, LLC",2090
30-JUN-2020,Davy Global Fund Management Ltd,24312
30-JUN-2020,Davis Capital Management,1082
30-JUN-2020,Davidson Kempner Capital Management LP,47704
30-JUN-2020,Davidson Capital Management Inc.,2422
30-JUN-2020,David R. Rahn & Associates Inc.,734
30-JUN-2020,"Danda Trouve Investment Management, Inc.",351
30-JUN-2020,"Dana Investment Advisors, Inc.",59695
30-JUN-2020,Dakota Wealth Management,19335
30-JUN-2020,Daiwa Securities Group Inc.,32
30-JUN-2020,"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",1152
30-JUN-2020,DUPONT CAPITAL MANAGEMENT CORP,159331
30-JUN-2020,DUNCKER STREETT & CO INC,11710
30-JUN-2020,DUMONT & BLAKE INVESTMENT ADVISORS LLC,7669
30-JUN-2020,DUFF & PHELPS INVESTMENT MANAGEMENT CO,10996
30-JUN-2020,"DUDLEY & SHANLEY, INC.",7720
30-JUN-2020,Delaney Dennis R,349
30-JUN-2020,"Delta Investment Management, LLC",4464
30-JUN-2020,"E Fund Management (Hong Kong) Co., Ltd.",12824
30-JUN-2020,"Demars Financial Group, LLC",6610
30-JUN-2020,Dynamic Advisor Solutions LLC,12245
30-JUN-2020,Dundas Partners LLP,26884
30-JUN-2020,Drexel Morgan & Co.,5978
30-JUN-2020,Doyle Wealth Management,39381
30-JUN-2020,"Douglass Winthrop Advisors, LLC",140625
30-JUN-2020,"Douglas Lane & Associates, LLC",153011
30-JUN-2020,Dougherty Wealth Advisers LLC,896
30-JUN-2020,Dorsey Wright & Associates,495
30-JUN-2020,"Dorsal Capital Management, LLC",159552
30-JUN-2020,"Donald L. Hagan, LLC",1288
30-JUN-2020,"Domani Wealth, LLC",3749
30-JUN-2020,Dodge & Cox,3631037
30-JUN-2020,Dixon Mitchell Investment Counsel Inc.,60372666
30-JUN-2020,Diversified Trust Co,14592
30-JUN-2020,"Diversified Portfolios, Inc.",455
30-JUN-2020,"Diversified Investment Strategies, LLC",5138
30-JUN-2020,"Disciplined Investments, LLC",3357
30-JUN-2020,"Diligent Investors, LLC",12817
30-JUN-2020,"Detalus Advisors, LLC",1504
30-JUN-2020,Destination Wealth Management,33297
30-JUN-2020,Dempze Nancy E,553
30-JUN-2020,"Foyston, Gordon, & Payne Inc",41455
30-JUN-2020,"Franklin, Parlapiano, Turner & Welch, LLC",8468
30-JUN-2020,ALKEON CAPITAL MANAGEMENT LLC,564385
30-JUN-2020,"Howard Wealth Management, LLC",1007
30-JUN-2020,"Hotaling Investment Management, LLC",12038
30-JUN-2020,Hosking Partners LLP,46341
30-JUN-2020,Horst & Graben Wealth Management LLC,541
30-JUN-2020,"Horrell Capital Management, Inc.",511
30-JUN-2020,"Horizon Investments, LLC",31871
30-JUN-2020,"Horizon Investment Services, LLC",6024
30-JUN-2020,Horiko Capital Management LLC,25049
30-JUN-2020,"Horan Securities, Inc.",582
30-JUN-2020,"Horan Capital Advisors, LLC.",6843
30-JUN-2020,"Hoover Financial Advisors, Inc.",1231
30-JUN-2020,Honeycomb Asset Management LP,30527
30-JUN-2020,Homrich & Berg,19935
30-JUN-2020,"Holt Capital Advisors, L.L.C. dba Holt Capital Partners, L.P.",553
30-JUN-2020,"Holocene Advisors, LP",30267
30-JUN-2020,"Holloway Wealth Management, LLC",316
30-JUN-2020,Hollow Brook Wealth Management LLC,8073
30-JUN-2020,Holistic Financial Partners,845
30-JUN-2020,Hodges Capital Management Inc.,10184
30-JUN-2020,"Hochman Cole Investment Advisors, Inc.",251
30-JUN-2020,"Hobart Private Capital, LLC",963388
30-JUN-2020,"Hixon Zuercher, LLC",6117
30-JUN-2020,Howard Capital Management Inc.,731
30-JUN-2020,"Hubbell Strickland Wealth Management, LLC",2689
30-JUN-2020,Hillsdale Investment Management Inc.,1376
30-JUN-2020,Huber Capital Management LLC,42386
30-JUN-2020,"IMC-Chicago, LLC",444731
30-JUN-2020,"IMA Wealth, Inc.",4896
30-JUN-2020,"IHT Wealth Management, LLC",11827
30-JUN-2020,"IFP Advisors, Inc",14567
30-JUN-2020,IFM Investors Pty Ltd,108371
30-JUN-2020,"IFG Advisory, LLC",6098
30-JUN-2020,"IFG Advisors, LLC",673
30-JUN-2020,"IEQ CAPITAL, LLC",26877
30-JUN-2020,ICW Investment Advisors LLC,3084
30-JUN-2020,ICON ADVISERS INC/CO,9410
30-JUN-2020,ICM ASSET MANAGEMENT INC/WA,338
30-JUN-2020,IBM Retirement Fund,37527
30-JUN-2020,IBEX WEALTH ADVISORS,15066
30-JUN-2020,"IAG Wealth Partners, LLC",51
30-JUN-2020,Hyperion Capital Advisors LP,205
30-JUN-2020,Hyperion Asset Management Ltd,67016
30-JUN-2020,"Hurlow Wealth Management Group, Inc.",5699
30-JUN-2020,"Hunter Perkins Capital Management, LLC",537
30-JUN-2020,Hummer Financial Advisory Services Inc,1329
30-JUN-2020,Hudson Capital Management LLC,215
30-JUN-2020,"Hudock, Inc.",2439
30-JUN-2020,"Hilton Capital Management, LLC",29661
30-JUN-2020,"Hillman Capital Management, Inc.",6342
30-JUN-2020,INDEPENDENT INVESTORS INC,12576
30-JUN-2020,Hardy Reed LLC,1144
30-JUN-2020,"Harbour Capital Advisors, LLC",6363
30-JUN-2020,Harbor Island Capital LLC,13523
30-JUN-2020,Harbor Advisors LLC,5088
30-JUN-2020,Hanson & Doremus Investment Management,9035
30-JUN-2020,"Hanlon Investment Management, Inc.",2315
30-JUN-2020,Handelsinvest Investeringsforvaltning,1482
30-JUN-2020,Handelsbanken Fonder AB,1118530
30-JUN-2020,"Hamilton Wealth, LLC",14248
30-JUN-2020,"Hamilton Point Investment Advisors, LLC",10176
30-JUN-2020,"Hamilton Capital, LLC",1105
30-JUN-2020,"Halpern Financial, Inc.",75706
30-JUN-2020,Haafor (Singapore) Pte. Ltd.,230
30-JUN-2020,HYMAN CHARLES D,53990
30-JUN-2020,"HYA Advisors, Inc",707
30-JUN-2020,HWG Holdings LP,15172
30-JUN-2020,HUTCHINSON CAPITAL MANAGEMENT/CA,16000
30-JUN-2020,"HUSSMAN STRATEGIC ADVISORS, INC.",224
30-JUN-2020,HUNTER ASSOCIATES INVESTMENT MANAGEMENT LLC,24420
30-JUN-2020,HUDSON VALLEY INVESTMENT ADVISORS INC /ADV,26663
30-JUN-2020,HT Partners LLC,1361
30-JUN-2020,"HS Management Partners, LLC",123878
30-JUN-2020,Hardman Johnston Global Advisors LLC,73491
30-JUN-2020,"Harfst & Associates, Inc.",2100
30-JUN-2020,"Highlander Capital Management, LLC",6363
30-JUN-2020,"Harrington Investments, INC",6390
30-JUN-2020,Highland Private Wealth Management,63586
30-JUN-2020,"HighTower Trust Services, LTA",44471
30-JUN-2020,"HighTower Advisors, LLC",529091
30-JUN-2020,HighPoint Advisor Group LLC,22311
30-JUN-2020,HighMark Wealth Management LLC,630
30-JUN-2020,"High Falls Advisors, Inc",738
30-JUN-2020,Hexavest Inc.,170681
30-JUN-2020,Heritage Wealth Advisors,15769038
30-JUN-2020,"Heritage Way Advisors, LLC",5669
30-JUN-2020,Heritage Trust Co,23902
30-JUN-2020,Herald Investment Management Ltd,5520
30-JUN-2020,Hendershot Investments Inc.,6864
30-JUN-2020,Hemenway Trust Co LLC,29608
30-JUN-2020,"Hedeker Wealth, LLC",12955
30-JUN-2020,Heartwood Wealth Advisors LLC,285
30-JUN-2020,Hayek Kallen Investment Management,15891
30-JUN-2020,"Hayden Royal, LLC",2785147
30-JUN-2020,"Harwood Advisory Group, LLC",1970
30-JUN-2020,"Harvest Investment Services, LLC",1040
30-JUN-2020,"Harvest Fund Management Co., Ltd",12488
30-JUN-2020,Hartford Financial Management Inc.,11015
30-JUN-2020,IMS Capital Management,3357
30-JUN-2020,"INHERENT GROUP, LP",5895
30-JUN-2020,HOWLAND CAPITAL MANAGEMENT LLC,82974
30-JUN-2020,JCIC Asset Management Inc.,10353
30-JUN-2020,"JBF Capital, Inc.",36632
30-JUN-2020,JAMES INVESTMENT RESEARCH INC,26130
30-JUN-2020,"JAG CAPITAL MANAGEMENT, LLC",42595
30-JUN-2020,"JACOBS LEVY EQUITY MANAGEMENT, INC",405301
30-JUN-2020,JACOBS & CO/CA,23943
30-JUN-2020,"JACKSON SQUARE CAPITAL, LLC",8259
30-JUN-2020,JABODON PT CO,3038
30-JUN-2020,"J.W. COLE ADVISORS, INC.",11585
30-JUN-2020,"J.P. Marvel Investment Advisors, LLC",8270
30-JUN-2020,"J. W. Coons Advisors, LLC",8378
30-JUN-2020,"J. L. Bainbridge & Co., Inc.",92192
30-JUN-2020,Israel Discount Bank of New York,3716
30-JUN-2020,Isomer Partners LP,14245
30-JUN-2020,"Ironwood Investment Counsel, LLC",25660
30-JUN-2020,"Ironwood Financial, llc",232
30-JUN-2020,"Ironvine Capital Partners, LLC",59742
30-JUN-2020,"Ironsides Asset Advisors, LLC",828
30-JUN-2020,"Iron Financial, LLC",2105
30-JUN-2020,"Ipswich Investment Management Co., Inc.",18461
30-JUN-2020,Iowa State Bank,10398
30-JUN-2020,Ion Asset Management Ltd.,3561
30-JUN-2020,"JBJ Investment Partners, LLC",3202
30-JUN-2020,JD CAPITAL MANAGEMENT LLC,19321
30-JUN-2020,Investors Research Corp,2992
30-JUN-2020,JDC-JSC L.P.,1730
30-JUN-2020,Jacobi Capital Management LLC,14022
30-JUN-2020,"Jackson, Grant Investment Advisers, Inc.",3886
30-JUN-2020,"Jackson Wealth Management, LLC",24054
30-JUN-2020,"Jackson Square Partners, LLC",1502553
30-JUN-2020,"Jackson Hole Capital Partners, LLC",6145
30-JUN-2020,JUPITER ASSET MANAGEMENT LTD,42568
30-JUN-2020,JT Stratford LLC,7017
30-JUN-2020,"JSF Financial, LLC",2906
30-JUN-2020,JS Capital Management LLC,36225
30-JUN-2020,JONES FINANCIAL COMPANIES LLLP,30743
30-JUN-2020,JOHO CAPITAL LLC,150190
30-JUN-2020,JOHNSON INVESTMENT COUNSEL INC,131753
30-JUN-2020,JOHN G ULLMAN & ASSOCIATES INC,8911
30-JUN-2020,JNBA Financial Advisors,7071
30-JUN-2020,JNB Advisors LLC,9738
30-JUN-2020,"JMG Financial Group, Ltd.",287
30-JUN-2020,JLB & ASSOCIATES INC,22270
30-JUN-2020,JJJ Advisors Inc.,382
30-JUN-2020,"JGP Wealth Management, LLC",13219
30-JUN-2020,"JFS WEALTH ADVISORS, LLC",1016
30-JUN-2020,JENSEN INVESTMENT MANAGEMENT INC,831727
30-JUN-2020,"Invst, LLC",2271
30-JUN-2020,"Investors Financial Group, LLC",1872
30-JUN-2020,"INSIGHT 2811, INC.",322
30-JUN-2020,"Independence Advisors, LLC",2582
30-JUN-2020,Immersion Capital LLP,134280
30-JUN-2020,Ilmarinen Mutual Pension Insurance Co,162808
30-JUN-2020,"Ifrah Financial Services, Inc.",2519
30-JUN-2020,"Icon Wealth Partners, LLC",8387
30-JUN-2020,Ibex Investors LLC,469
30-JUN-2020,ITHAKA GROUP LLC,55915
30-JUN-2020,"ISTHMUS PARTNERS, LLC",19846
30-JUN-2020,"ISLAY CAPITAL MANAGEMENT, LLC",2616
30-JUN-2020,IRONWOOD INVESTMENT MANAGEMENT LLC,840
30-JUN-2020,IPG Investment Advisors LLC,6334016
30-JUN-2020,INVESTORS ASSET MANAGEMENT OF GEORGIA INC /GA/ /ADV,3415
30-JUN-2020,"INVESTMENT PARTNERS, LTD.",6080
30-JUN-2020,INVESTMENT MANAGEMENT OF VIRGINIA LLC,9857
30-JUN-2020,INVESTMENT HOUSE LLC,68002
30-JUN-2020,INVESTMENT ADVISORY SERVICES INC /TX /ADV,12349
30-JUN-2020,INVERNESS COUNSEL LLC /NY/,103597
30-JUN-2020,INTRUST BANK NA,15621
30-JUN-2020,"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",9901
30-JUN-2020,INTACT INVESTMENT MANAGEMENT INC.,9257
30-JUN-2020,"INSTITUTIONAL & FAMILY ASSET MANAGEMENT, LLC",6234
30-JUN-2020,"INSPIRION WEALTH ADVISORS, LLC",610
30-JUN-2020,Incline Global Management LLC,32711
30-JUN-2020,Independence Bank of Kentucky,2805
30-JUN-2020,"Investment Research & Advisory Group, Inc.",5491
30-JUN-2020,Independent Advisor Alliance,52310
30-JUN-2020,Investment Counsel Inc.,5886
30-JUN-2020,Invesco Ltd.,6364
30-JUN-2020,Invenomic Capital Management LP,2450
30-JUN-2020,"Intrua Financial, LLC",5112
30-JUN-2020,Intersect Capital LLC,16988
30-JUN-2020,"Intercontinental Wealth Advisors, LLC",2275
30-JUN-2020,Interactive Financial Advisors,102
30-JUN-2020,"InterOcean Capital, LLC",52475
30-JUN-2020,"Intelligence Driven Advisers, LLC",1174
30-JUN-2020,"Intellectus Partners, LLC",6196
30-JUN-2020,"Integrated Investment Consultants, LLC",3578
30-JUN-2020,Integrated Advisors Network LLC,9982
30-JUN-2020,Integer Wealth Advisors Group LLC,1341
30-JUN-2020,"Institute for Wealth Management, LLC.",11399
30-JUN-2020,"Insight Wealth Strategies, LLC",5720
30-JUN-2020,"Inscription Capital, LLC",6537
30-JUN-2020,"Inlet Private Wealth, LLC",9544
30-JUN-2020,"Indie Asset Partners, LLC",2448
30-JUN-2020,Indiana Trust & Investment Management CO,2307
30-JUN-2020,"Independent Solutions Wealth Management, LLC",4179281
30-JUN-2020,"Independent Family Office, LLC",746
30-JUN-2020,"HOYLECOHEN, LLC",30215
30-JUN-2020,HOWE & RUSLING INC,33511
30-JUN-2020,"Frisch Financial Group, Inc.",6238
30-JUN-2020,"Game Creek Capital, LP",2773
30-JUN-2020,"GYL Financial Synergies, LLC",3558
30-JUN-2020,GWM Advisors LLC,69276
30-JUN-2020,"GW&K Investment Management, LLC",65566
30-JUN-2020,GW HENSSLER & ASSOCIATES LTD,20921
30-JUN-2020,GVO Asset Management Ltd,5896
30-JUN-2020,GUYASUTA INVESTMENT ADVISORS INC,66378
30-JUN-2020,GUARDIAN INVESTMENT MANAGEMENT,5243
30-JUN-2020,GUARDIAN CAPITAL LP,36316
30-JUN-2020,GUARDIAN CAPITAL ADVISORS LP,15001
30-JUN-2020,"GSB Wealth Management, LLC",543
30-JUN-2020,GSA CAPITAL PARTNERS LLP,509
30-JUN-2020,"GROUP ONE TRADING, L.P.",240160
30-JUN-2020,GROESBECK INVESTMENT MANAGEMENT CORP /NJ/,1443
30-JUN-2020,"GRIMES & COMPANY, INC.",31893
30-JUN-2020,"GRIFFIN ASSET MANAGEMENT, INC.",20732
30-JUN-2020,GREYLIN INVESTMENT MANGEMENT INC,331
30-JUN-2020,GREENWOOD GEARHART INC,14374
30-JUN-2020,GREENWOOD CAPITAL ASSOCIATES LLC,15775
30-JUN-2020,GREEN SQUARE CAPITAL ADVISORS LLC,661
30-JUN-2020,"GREATMARK INVESTMENT PARTNERS, INC.",25167
30-JUN-2020,"GREAT VALLEY ADVISOR GROUP, INC.",12614
30-JUN-2020,Gabalex Capital Management LLC,26456
30-JUN-2020,"Game Plan Financial Advisors, LLC",2595
30-JUN-2020,GRAYBILL BARTZ & ASSOC LTD,342
30-JUN-2020,"Garde Capital, Inc.",17201
30-JUN-2020,Gladstone Capital Management LLP,147810
30-JUN-2020,Giverny Capital Inc.,718
30-JUN-2020,"Gilman Hill Asset Management, LLC",1339
30-JUN-2020,"Gilbert & Cook, Inc.",3204
30-JUN-2020,Gifford Fong Associates,17943
30-JUN-2020,"Gibson Capital, LLC",200
30-JUN-2020,"Gibraltar Capital Management, Inc.",6400
30-JUN-2020,Gerber Kawasaki Wealth & Investment Management,14037
30-JUN-2020,Georgetown University,1641
30-JUN-2020,"Genovese Burford & Brothers Wealth & Retirement Plan Management, LLC",1620
30-JUN-2020,"Geneva Partners, LLC",4806
30-JUN-2020,"Genesee Capital Advisors, LLC",1442
30-JUN-2020,Geneos Wealth Management Inc.,26681
30-JUN-2020,"GenTrust, LLC",956
30-JUN-2020,Geller Advisors LLC,2890
30-JUN-2020,"Gateway Advisory, LLC",4379
30-JUN-2020,"Garrison Point Advisors, LLC",3817
30-JUN-2020,"Garrison Asset Management, LLC",582
30-JUN-2020,"Garrett Wealth Advisory Group, LLC",379
30-JUN-2020,Garner Asset Management Corp,2145
30-JUN-2020,Gardiner Nancy B,788
30-JUN-2020,"GREAT LAKES ADVISORS, LLC",76182
30-JUN-2020,"GRANDFIELD & DODD, LLC",69940
30-JUN-2020,Glassman Wealth Services,7979
30-JUN-2020,GATEWAY INVESTMENT ADVISERS LLC,537791
30-JUN-2020,GARDNER RUSSO & GARDNER LLC,701
30-JUN-2020,GARDNER LEWIS ASSET MANAGEMENT L P,2157
30-JUN-2020,GANTZERT INVESTMENT CO LLC /ADV,5802
30-JUN-2020,"GAMCO INVESTORS, INC. ET AL",33613
30-JUN-2020,GAMBLE JONES INVESTMENT COUNSEL,62393
30-JUN-2020,GAM Holding AG,96903
30-JUN-2020,GABLES CAPITAL MANAGEMENT INC.,3205
30-JUN-2020,GABELLI FUNDS LLC,155247
30-JUN-2020,G&S Capital LLC,1516
30-JUN-2020,"Fusion Capital, LLC",1496
30-JUN-2020,Fundsmith LLP,2432933
30-JUN-2020,"Fundamentun, LLC",10295
30-JUN-2020,"Fulton Bank, N. A.",21604
30-JUN-2020,Fullerton Fund Management Co Ltd.,17442
30-JUN-2020,"Full Sail Capital, LLC",5495
30-JUN-2020,Fulcrum Capital LLC,14624
30-JUN-2020,Fulcrum Asset Management LLP,1888
30-JUN-2020,Fruth Investment Management,5103
30-JUN-2020,Frontier Wealth Management LLC,24938
30-JUN-2020,"Front Street Capital Management, Inc.",3539
